target_id	length	eff_length	est_counts	tpm
AAK85876.2	2487	2229.47	448	10.3532
AAL41084.1	390	205.753	5241.58	1312.54
AAL41085.1	258	101.022	165.205	84.2569
AAK85881.1	1809	1575.49	653	21.3548
AAK85882.1	1233	955.391	550	29.6606
AAK85883.1	1023	705.004	7464	545.48
AAK85884.2	1083	912.031	1335	75.4171
AAK85885.1	783	575.039	296	26.5212
AAK85886.1	630	393.446	120	15.7143
AAK85887.2	222	78.0788	384	253.394
AAK85888.1	399	213.697	713	171.906
AAK85889.2	2082	1916.52	3413	91.7534
AAK85890.2	975	838.214	989	60.7911
AAK85891.1	1236	1080.51	513	24.4617
AAK85892.2	1128	858.051	429	25.7598
AAK85893.2	762	557.974	395	36.4738
AAK85894.1	477	319.585	200	32.2435
AAK85895.1	690	527.507	333	32.5248
AAK85896.1	1005	791.322	572	37.2427
AAK85898.2	540	300.084	1118	191.954
AAK85899.1	993	665.852	1204	93.1638
AAK85901.1	945	739.562	130	9.05664
AAK85902.2	1017	743.18	488	33.8317
AAK85903.1	2142	1785.28	7277	210.013
AAK85904.1	270	108.903	8010	3789.59
AAK85905.1	948	682.727	747	56.3731
AAK85906.1	417	230.118	542	121.352
AAK85907.1	2742	2373.44	7468	162.115
AAK85908.1	702	499.416	5926	611.361
AAK85909.1	1617	1257.26	7374	302.188
AAK85910.1	597	402.76	9041	1156.56
AAK85911.2	1512	1316.13	573	22.4313
AAK85912.1	1266	1051.17	466	22.8409
AAK85913.1	606	384.633	418	55.9923
AAK85914.2	615	438.872	146	17.1401
AAK85915.1	324	149.317	634	218.765
AAK85916.1	1875	1546.03	1185	39.491
AAK85917.2	405	229.514	489	109.774
AAK85918.1	963	823.39	1070	66.954
AAK85919.1	864	647.9	391	31.0933
AAK85920.1	756	523.208	139	13.688
AAK85921.1	579	420.189	3202	392.623
AAK85922.2	726	541.151	1199	114.156
AAK85923.1	2295	2121.36	1675	40.6816
AAK85924.1	459	234.91	201	44.0852
AAL41130.1	195	62.339	558	461.182
AAK85925.2	210	70.9693	4170	3027.36
AAK85926.2	162	45.8949	4889	5488.51
AAK85928.2	1392	1141.25	1043	47.0872
AAK85929.2	447	216.107	553	131.842
AAK85930.1	411	235.174	695	152.263
AAK85931.2	2997	2881.68	2268	40.5505
AAK85932.1	720	533.391	219	21.1542
AAK85933.2	186	57.5142	1224	1096.49
AAK85934.2	1869	1809.98	813	23.1427
AAK85935.2	1347	1145.5	553	24.873
AAL41140.1	204	67.3628	119	91.0176
AAK85936.2	411	243.99	692	146.128
AAK85937.1	462	263.44	47	9.1921
AAK85938.1	1506	1270.51	1039	42.1342
AAK85939.2	213	72.7851	168	118.923
AAK85940.1	552	326.089	79	12.4821
AAK85941.1	1134	862.966	5220	311.656
AAK85942.1	1902	1567.38	10157	333.879
AAK85944.2	318	144.534	478	170.395
AAK85945.2	651	453.271	2567	291.787
AAK85947.2	993	799.568	8954	576.979
AAK85948.2	1506	1228.95	2654	111.266
AAK85949.1	1104	909.88	419	23.7262
AAK85950.1	972	805.699	404	25.8349
AAK85951.2	405	200.497	553	142.107
AAK85952.1	801	556.625	579	53.5938
AAK85953.2	774	527.709	657	64.1459
AAK85954.1	1317	1104.89	347	16.1811
AAK85955.2	537	296.334	376	65.3739
AAK85956.1	630	385.349	338	45.192
AAK85957.1	978	756.323	723	49.2527
AAK85958.1	1221	1004.68	440	22.5643
AAK85959.2	831	658.431	206	16.1196
AAK85960.2	393	212.048	258	62.688
AAK85961.1	627	426.515	941	113.672
AAK85962.1	2004	1845.26	1509	42.1337
AAK85963.2	999	778.186	1657	109.708
AAK85964.1	1323	1111.02	692	32.0909
AAL41168.1	222	78.0788	364	240.197
AAK85965.2	5349	5152.98	226	2.25969
AAK85966.1	1770	1657.92	185	5.7492
AAK85967.2	507	367.568	852	119.426
AAK85968.2	597	366.27	1463	205.798
AAK85969.2	807	563.562	539	49.2771
AAK85970.2	1224	949.129	1034	56.1298
AAK85972.2	516	352.749	1543	225.371
AAK85973.2	258	101.022	372	189.725
AAK85974.2	420	215.428	4428	1059.02
AAK85975.2	639	453.969	553	62.762
AAK85976.1	519	370.349	337	46.8832
AAK85977.2	711	544.68	106	10.0268
AAK85978.1	1002	726.335	2267	160.81
AAK85979.1	774	546.427	178	16.7837
AAK85980.2	786	603.262	999	85.3214
AAK85981.1	738	547.553	146	13.7381
AAK85982.1	1023	805.945	326	20.8406
AAK85983.1	504	277.391	224	41.6059
AAK85984.1	924	647.978	665	52.8762
AAK85985.2	990	812.625	1300	82.4236
AAL41189.1	246	93.0154	374	207.164
AAL41190.1	255	98.9935	88	45.8009
AAK85986.1	1041	880.629	387	22.6421
AAK85987.2	552	351.307	222	32.5585
AAK85988.1	1137	818.891	460	28.9421
AAK85989.2	690	455.987	303	34.2365
AAK85991.1	1350	1097.05	88	4.1329
AAK85992.2	987	773.214	26	1.7325
AAK85993.1	906	746.713	31	2.13898
AAK85994.2	861	691.198	29	2.16169
AAK85995.1	618	403.671	13	1.65926
AAK85996.2	708	532.7	18	1.74096
AAK85997.2	777	561.478	85	7.79982
AAK85998.1	903	677.925	71	5.39604
AAK85999.1	1110	890.87	168	9.71613
AAK86000.1	612	343.249	42	6.30433
AAK86001.1	462	245.458	43	9.02587
AAK86002.1	738	576.982	253	22.5921
AAK86003.2	828	621.869	224	18.5587
AAK86004.2	1023	753.374	160	10.9423
AAK86005.1	384	228.223	116	26.1876
AAK86006.1	1056	917.688	1069	60.0179
AAK86007.1	1845	1584.23	895	29.1075
AAK86008.1	1095	842.949	272	16.6252
AAK86009.2	1146	950.221	308	16.7003
AAK86010.2	1641	1519.29	881	29.8767
AAK86012.1	1359	1183.35	1122	48.8515
AAK86013.1	1329	1052.25	1324	64.8285
AAK86014.1	492	297.88	2170	375.333
AAK86015.2	741	582.23	1609	142.384
AAK86016.1	939	664.616	1064	82.484
AAK86017.2	1146	913.39	2776	156.589
AAK86018.1	912	699.46	22254	1639.24
AAK86019.2	1047	864.803	110	6.55351
AAK86020.1	471	268.131	3397	652.751
AAK86021.2	1065	866.799	831	49.3948
AAK86022.2	918	783.212	362	23.8137
AAK86023.1	1104	984.984	1364	71.3483
AAK86024.1	1557	1322.54	1665	64.8639
AAL41229.1	318	144.534	213	75.9291
AAK86025.1	882	696.643	260	19.2292
AAK86026.2	837	715.613	233	16.7755
AAK86027.1	1107	832.815	395	24.4369
AAK86028.2	345	166.866	274	84.602
AAK86029.1	852	633.567	1411	114.745
AAK86030.2	360	184.959	156	43.4559
AAK86031.2	1305	1139.25	4592	207.673
AAK86032.1	1395	1199.71	853	36.633
AAK86033.2	825	724.335	929	66.0807
AAK86034.1	987	795.752	386	24.9924
AAK86035.1	1005	868.341	1745	103.539
AAK86036.2	1476	1171.05	1651	72.639
AAK86037.2	1284	1088	2248	106.455
AAK86038.2	582	398.068	781	101.086
AAK86039.1	1584	1392.63	2377	87.9409
AAK86040.1	807	550.218	2084	195.147
AAK86041.1	513	349.207	1990	293.609
AAK86042.2	192	60.8056	2369	2007.33
AAL41248.1	255	98.9935	369	192.052
AAK86043.2	384	200.314	1515	389.672
AAK86045.1	306	135.037	264	100.728
AAK86046.2	450	222.775	34	7.86341
AAL41252.2	159	44.6554	13	14.9992
AAK86047.2	675	469.189	220	24.1587
AAK86048.1	189	59.139	1184	1031.52
AAK86049.2	1098	910.154	647	36.6259
AAK86050.1	876	742.441	229	15.8918
AAK86051.2	1374	1219.1	307	12.9747
AAK86052.1	318	144.534	3525	1256.57
AAK86053.1	459	252.366	175	35.7278
AAK86054.1	894	705.199	88	6.42938
AAK86055.2	897	722.681	393	28.0185
AAK86056.1	408	238.672	171	36.9142
AAK86057.1	1827	1493.34	1381	47.6469
AAK86058.1	870	660.773	337	26.277
AAK86059.2	612	392.623	347	45.5358
AAK86060.1	402	204.542	143	36.0207
AAK86061.2	582	344.331	17	2.54373
AAK86062.1	519	339.585	64	9.71024
AAK86063.2	1074	868.215	56	3.32322
AAK86064.1	1098	925.925	60	3.33867
AAK86065.1	1104	962.7	2183	116.832
AAK86066.2	408	253.802	2879	584.446
AAK86067.1	984	737.019	428	29.9201
AAK86068.2	516	337.652	724	110.476
AAK86069.2	789	574.47	149	13.3634
AAK86070.1	423	203.672	13981	3536.76
AAK86071.1	204	67.3628	1977	1512.12
AAK86072.1	405	219.396	1942	456.056
AAK86073.2	879	709.455	431	31.3005
AAK86074.2	1050	842.522	440	26.9073
AAK86075.1	2424	2080.67	1917	47.4697
AAK86076.2	1002	775.14	190	12.6291
AAK86077.1	891	662.094	411	31.9831
AAK86078.1	444	240.17	834	178.915
AAK86079.2	951	688.581	883	66.07
AAK86080.1	984	819.951	51	3.20465
AAK86081.2	561	375.225	66	9.06256
AAK86082.2	984	791.981	373	24.2657
AAK86083.1	354	174.444	345	101.897
AAK86084.1	243	91.0639	214	121.078
AAK86085.2	1599	1319.69	809	31.5846
AAK86086.2	1203	1053.75	320	15.6463
AAK86087.1	708	543.009	198	18.7869
AAK86088.2	486	274.065	65	12.2196
AAK86089.1	864	653.282	275	21.6885
AAK86090.1	1239	1017.13	781	39.5614
AAK86091.1	477	266.16	52	10.0661
AAK86092.1	348	169.28	117	35.6105
AAL41299.2	396	250.183	8857	1824.01
AAK86093.1	888	757.546	6163	419.161
AAK86094.1	579	399.924	461	59.3912
AAK86095.1	489	311.506	304	50.2812
AAK86096.1	1578	1432.64	1597	57.4337
AAK86097.1	639	384.024	151	20.259
AAK86098.1	450	299.392	553	95.1664
AAK86099.1	453	276.827	631	117.441
AAK86100.1	1095	816.59	114	7.19282
AAK86101.1	1122	952.462	319	17.2561
AAK86102.1	1542	1472.58	88	3.07895
AAK86103.2	1278	1120.74	1196	54.9824
AAK86104.1	1290	1065.24	474	22.9261
AAK86105.1	369	190.764	84	22.6873
AAK86106.1	873	671.571	261	20.0238
AAK86107.1	981	794.399	196	12.712
AAK86108.1	693	476.464	491	53.0945
AAK86109.1	807	521.408	480	47.4309
AAL41317.1	231	83.8011	15713	9660.68
AAK86111.2	981	739.261	502	34.9868
AAK86112.1	288	121.832	304	128.562
AAK86113.2	708	494.498	455	47.4073
AAK86114.1	597	396.202	499	64.8907
AAK86115.1	594	411.186	1998	250.354
AAK86116.2	1119	862.738	957	57.152
AAK86117.2	942	738.219	339	23.6599
AAK86118.1	369	187.141	111	30.56
AAK86119.1	561	321.919	47	7.52227
AAK86120.1	1299	1125.12	97	4.44191
AAK86122.1	882	634.261	376	30.5435
AAK86123.2	843	622.932	80	6.6168
AAK86124.1	1101	935.05	71	3.91221
AAK86125.1	513	320.767	1235	198.37
AAK86126.2	960	750.472	680	46.6845
AAK86127.2	1533	1290.41	606	24.196
AAK86128.1	969	706.814	712	51.9007
AAK86129.2	618	427.49	117	14.1013
AAK86130.1	471	236.033	180	39.2915
AAK86131.1	1584	1209.03	456	19.4324
AAK86132.2	1206	941.999	853	46.6549
AAK86133.1	375	218.391	552	130.227
AAK86134.2	915	733.249	512	35.9763
AAK86135.1	1575	1281.82	2173	87.3439
AAK86136.2	777	572.465	781	70.2911
AAK86137.2	897	689.587	379	28.3171
AAK86138.2	762	502.297	1101	112.934
AAK86139.1	267	106.93	4134	1991.9
AAK86141.2	1563	1333.81	1719	66.4021
AAK86142.2	1200	1063.69	439	21.2642
AAK86143.2	645	432.527	540	64.3249
AAK86144.2	717	507.69	915	92.8584
AAK86145.1	1092	941.327	1591	87.0819
AAK86146.1	636	369.886	1428	198.911
AAK86147.1	462	290.013	718	127.557
AAK86148.2	573	404.335	7150	911.094
AAK86149.1	1545	1304.9	630	24.8749
AAK86150.1	810	559.774	756	69.5836
AAK86151.2	564	420.102	2604	319.363
AAK86152.1	708	443.411	4360	506.616
AAK86153.1	954	656.064	974	76.4911
AAK86154.1	303	132.803	166	64.402
AAK86155.2	357	176.835	377	109.843
AAK86156.1	930	726.183	490	34.7655
AAK86157.2	861	656.24	451	35.4089
AAK86158.1	489	270.788	222	42.2399
AAK86160.2	2241	2003.99	2295	59.0046
AAK86161.2	882	688.421	1024	76.638
AAK86162.2	2652	2309.71	1206	26.9022
AAK86163.2	2829	2529.16	2557	52.0898
AAK86164.2	1590	1418.06	233	8.46563
AAK86165.1	405	197.377	56	14.6181
AAK86166.2	1065	750.473	352	24.1661
AAK86167.1	492	261.566	532	104.792
AAK86168.1	564	336.002	962	147.513
AAK86169.1	669	459.521	1015	113.805
AAK86170.1	495	300.363	450	77.1907
AAK86171.1	429	214.113	607	146.065
AAK86172.1	795	634.784	99	8.03541
AAK86173.2	1368	1214.68	2306	97.8129
AAK86174.2	1056	835.254	6400	394.784
AAK86175.2	507	286.219	3196	575.317
AAK86176.2	1143	872.647	4926	290.84
AAK86177.1	1590	1401.29	769	28.2746
AAK86178.2	420	242.964	1174	248.957
AAK86179.1	1263	1064.84	2859	138.334
AAK86180.1	699	453.61	332	37.7098
AAK86181.1	900	684.643	552	41.5407
AAK86182.1	1233	983.372	2562	134.233
AAK86183.1	513	275.059	128	23.9763
AAK86184.1	936	740.457	260	18.0914
AAK86185.1	801	577.427	214	19.0948
AAK86186.1	597	432.504	207	24.6592
AAK86187.1	1197	928.066	383	21.2627
AAK86188.2	855	578.741	521	46.3823
AAK86189.1	921	717.516	540	38.7758
AAK86190.2	2328	2208.08	1719	40.1106
AAK86191.2	945	708.462	220	15.9994
AAK86192.1	426	201.245	248	63.4927
AAK86193.1	258	101.022	2538	1294.42
AAK86194.2	597	317.991	567	91.8685
AAK86195.2	714	506.811	712	72.3823
AAK86196.1	918	686.878	208	15.6021
AAK86197.1	885	612.975	615	51.6929
AAL41403.1	141	35.9543	23	32.9591
AAK86198.1	378	195.078	743	196.236
AAK86199.1	654	438.604	1040	122.169
AAK86200.2	1800	1609.39	1864	59.6736
AAK86201.2	384	189.33	777	211.446
ABW89718.1	138	34.5128	219	326.936
AAL41408.1	273	110.979	1280	594.248
AAK86202.2	2049	1837.2	2770	77.6821
AAK86203.1	1476	1269.87	916	37.1649
AAK86204.1	102	21.2384	157	380.87
AAK86205.2	813	594.373	243	21.0642
AAK86206.2	1032	793.837	21	1.36297
AAK86207.1	927	772.918	91	6.06606
AAK86208.1	822	610.664	41	3.45923
AAK86209.1	1293	1194.8	60	2.58735
AAK86210.2	801	556.644	20	1.85119
AAK86211.2	1497	1235.18	3458	144.243
AAK86212.2	1323	1076.82	2004	95.8858
AAK86213.1	1038	795.225	128	8.29312
AAK86214.2	1038	896.06	192	11.0398
AAK86215.2	699	433.838	250	29.6901
AAK86216.2	927	729.377	170	12.0087
AAK86217.2	966	778.824	126	8.33547
AAK86218.1	729	539.803	89	8.49479
AAK86219.1	1626	1365.14	946	35.7037
AAK86220.1	1713	1524.42	3088	104.369
AAK86221.2	1050	872.907	1299	76.6725
AAK86222.2	1017	853.678	326	19.6753
AAK86223.1	1677	1469.93	62	2.17316
AAK86224.2	2190	2015.8	102	2.60706
AAK86225.2	864	654.07	139	10.9494
AAK86226.2	408	245.335	1096	230.17
AAK86227.2	243	91.0639	4830	2732.75
AAK86229.2	159	44.6554	1365	1574.91
AAK86230.2	963	680.504	1984	150.214
AAK86231.2	1200	1013.93	2033	103.306
AAK86232.1	882	655.152	1972	155.083
AAK86233.1	1302	1171.29	735	32.331
AAK86234.1	1035	894.936	1314	75.6487
AAK86235.2	1485	1216.9	90	3.81053
AAK86236.1	1323	1033.32	152	7.57895
AAK86237.1	816	590.068	394	34.4027
AAK86238.1	726	511.029	329	33.1702
AAK86239.1	684	457.483	195	21.9613
AAL41446.1	582	398.313	5092	658.662
AAK86240.1	249	94.9302	42	22.7952
AAK86241.1	1200	1024.87	2468	124.072
AAK86242.1	918	642.041	1260	101.113
AAK86243.2	990	865.673	539	32.0799
AAK86244.2	393	193.676	1755	466.874
AAK86245.1	1185	896.171	1101	63.2987
AAK86246.1	1113	898.527	581	33.3153
AAK86247.1	2157	2345.04	5714	125.542
AAK86248.1	681	516.283	2356	235.118
AAK86249.2	1029	824.006	1092	68.2796
AAK86250.1	906	717.914	121	8.68383
AAK86254.1	234	85.5583	14	8.43072
AAK86255.2	423	194.21	30	7.9588
AAK86257.1	696	648.516	1718	136.49
AAK86258.1	300	130.559	13	5.13021
AAK86260.1	498	235.606	9	1.96813
AAK86261.2	1146	862.983	18	1.07465
AAK86262.1	552	290.485	14	2.48315
AAK86263.2	582	369.858	19	2.64677
AAK86264.1	294	126.222	3	1.22457
AAK86265.2	1221	984.02	53	2.77505
AAK86266.2	567	336.049	41	6.28608
AAK86267.1	570	348.192	47	6.95468
AAK86268.2	813	557.798	109	10.0681
AAL41471.1	606	367.904	163	22.8272
AAK86271.1	747	508.118	76	7.70633
AAK86272.1	552	358.579	47	6.75323
AAK86273.1	666	415.685	32	3.96629
AAK86274.1	2202	1890.83	373	10.1638
AAK86275.2	1740	1501.06	127	4.35918
AAK86276.1	369	198.626	595	154.34
AAK86277.1	465	306.4	81	13.6205
AAL41479.1	213	72.7851	7	4.95511
AAK86278.2	1161	975.96	176	9.29136
AAK86279.2	642	397.417	62	8.03791
AAL41482.1	318	144.534	123	43.8464
AAK86280.2	324	149.317	22	7.59121
AAL41484.1	459	302.518	1194	203.353
AAL41485.1	360	179.41	11671	3351.67
AAL41486.1	147	38.9287	37	48.97
AAK86281.1	414	285.685	4379	789.743
AAL41488.1	279	115.251	930	415.753
AAL41489.1	261	103.054	707	353.472
AAK86283.2	240	89.2644	1403	809.8
AAK86284.2	558	365.781	663	93.3879
AAK86285.2	915	716.498	170	12.2245
AAK86286.2	546	361.247	607	86.573
AAK86287.2	705	503.315	290	29.6864
AAK86288.1	726	511.782	674	67.8536
AAK86289.1	324	149.317	689	237.743
AAK86291.2	1548	1460.06	442	15.5973
AAK86292.2	762	555.916	1099	101.856
AAK86293.2	1203	1019.96	932	47.0793
AAK86294.2	1296	1071.5	975	46.8823
AAK86295.1	753	545.228	2425	229.157
AAK86296.1	651	419.366	158	19.4117
AAK86297.2	651	458.126	838	94.2449
AAK86298.2	354	189.901	193	52.3635
AAK86299.2	1092	829.882	136	8.44347
AAK86300.1	498	294.769	150	26.2185
AAK86301.2	267	106.93	99	47.7016
AAK86302.2	837	612.2	123	10.3517
AAK86303.2	612	410.381	318	39.9244
AAK86304.2	642	472.001	46	5.02127
AAK86305.2	462	233.843	171	37.6764
AAK86306.2	504	296.326	72	12.5187
AAK86307.2	2379	2164.81	637	15.1607
AAK86308.1	729	486.667	286	30.2784
AAK86309.2	438	260.246	269	53.2558
AAK86310.2	792	588.877	206	18.0236
AAK86311.2	927	661.757	81	6.30645
AAK86312.2	3747	3526.26	3260.21	47.6355
AAK86313.1	282	117.6	1683.79	737.696
AAK86314.2	1797	1568.31	7850	257.89
AAK86315.1	1209	915.004	2009	113.124
AAK86316.1	2217	1984.05	1727	44.8474
AAK86317.2	432	237.261	705	153.095
AAK86318.1	207	69.1303	96	71.5486
AAK86320.2	588	415.295	264	32.7526
AAK86321.1	345	166.866	142	43.8448
AAK86322.1	282	117.6	28	12.2673
AAK86323.2	486	303.248	150	25.4854
AAK86324.2	1644	1488.2	485	16.7911
AAK86325.1	336	159.291	173	55.9568
AAK86326.1	2919	2819.7	1493	27.2807
AAK86327.2	378	215.057	576	137.996
AAK86328.2	1707	1478.38	3176	110.686
AAK86329.1	300	130.559	1737	685.475
AAK86330.1	366	184.552	1007	281.131
AAK86331.2	2214	1777.99	3740	108.378
AAK86332.1	909	641.955	622	49.9211
AAK86333.1	1056	789.406	1412	92.1579
AAK86334.1	390	203.519	1096	277.462
AAK86335.1	546	365.399	2392	337.281
AAK86336.1	384	217.592	475	112.473
AAK86337.1	1701	1508.99	3320	113.358
AAK86339.2	681	455.999	3575	403.934
AAK86340.1	756	547.489	4281	402.873
AAK86341.2	1848	1725.25	5325	159.025
AAK86342.1	3510	3309.36	666	10.3688
AAK86343.1	429	238.655	3020	651.981
AAK86344.2	1167	960.575	955	51.2237
AAK86345.1	1032	774.618	1161	77.2223
AAK86346.2	753	547.878	348	32.7261
AAL41550.1	411	216.926	326	77.429
AAK86347.1	624	454.964	1117	126.495
AAK86348.2	300	130.559	1120	441.987
AAK86349.2	489	288.701	624	111.361
AAK86350.1	474	251.135	127	26.0552
AAK86351.1	1299	1006.49	433	22.1656
AAK86352.2	441	246.124	320	66.9875
AAK86353.1	1293	1148.86	597	26.7736
AAK86354.1	267	106.93	778	374.867
AAK86355.1	942	698.586	3650	269.198
AAK86356.2	963	808.963	9484	604.034
AAL41561.1	258	101.022	1344	685.459
AAK86357.1	921	741.797	70485	4895.65
AAK86358.1	738	491.211	361	37.865
AAK86359.1	501	298.253	305	52.6882
AAK86360.1	720	564.847	2306	210.343
AAK86361.1	537	344.542	1000	149.54
AAK86362.1	1122	860.299	977	58.5118
AAK86363.2	489	282.566	338	61.6305
AAK86364.1	789	671.288	2103	161.409
AAK86365.1	339	161.761	305	97.1459
AAK86366.1	420	221.87	151	35.0652
AAK86367.2	393	220.777	1302	303.847
AAK86368.2	405	283.004	744	135.45
AAK86369.1	1422	1066.09	864	41.7558
AAK86370.1	735	457.393	200	22.5288
AAK86371.2	636	440.56	458	53.5622
AAK86372.1	873	674.085	1139	87.0578
AAK86373.2	960	709.732	1227	89.0735
AAK86374.2	540	257.593	2774	554.845
AAK86375.1	1044	784.705	1139	74.7852
AAK86376.1	1083	960.424	723	38.7859
AAK86377.1	438	235.444	515	112.699
AAL41583.1	213	72.7851	155	109.72
AAK86378.2	1293	1141.99	2495	112.566
AAK86379.1	657	387.011	915	121.814
AAK86380.1	1302	1109.61	1019	47.3153
AAK86381.1	1281	1060	1863	90.5531
AAK86382.1	1350	1120.96	3511	161.376
AAK86383.2	444	228.058	445	100.534
AAK86384.1	672	514.027	924	92.6157
AAK86385.1	1278	1229.12	5262	220.575
AAK86386.1	1479	1271.89	3117	126.266
AAK86387.1	1104	873.394	3849	227.058
AAK86388.1	345	166.866	2163	667.862
AAK86389.1	450	253.818	1911	387.915
AAK86390.1	474	385.195	2791	373.317
AAK86391.1	267	106.93	85	40.9559
AAK86392.2	2088	1681.64	568	17.4025
AAK86393.2	723	523.933	593	58.3146
AAK86394.2	420	316.763	153	24.8861
AAK86395.2	528	292.25	1225	215.963
AAK86396.2	369	187.141	584	160.784
AAK86397.1	534	303.001	673	114.438
AAK86398.1	675	593.83	2014	174.741
AAK86399.1	1764	1571.12	3616	118.581
AAK86400.2	900	716.625	288	20.7061
AAK86401.2	1026	869.821	195	11.5506
AAK86402.1	1362	1213.03	555	23.5733
AAK86403.2	921	665.39	194	15.0219
AAK86404.1	1161	974.194	123	6.50516
AAK86405.2	1656	1561.81	383	12.6348
AAK86406.1	1089	824.213	311	19.441
AAK86407.1	420	240.008	926	198.785
AAK86408.2	1362	1170.74	345	15.183
AAK86409.1	1821	1585.29	340	11.0502
AAK86410.2	699	443.791	1903	220.932
AAK86411.2	1476	1243.34	1336	55.3623
AAK86412.1	1287	1013.67	1224	62.2136
AAK86413.1	1440	1169.63	4166	183.515
AAK86414.2	1185	1000.38	63	3.24468
AAK86415.2	348	169.28	660	200.88
AAK86416.1	873	717.357	248	17.8121
AAK86417.2	258	101.022	135	68.852
AAK86418.2	1290	1042.69	122	6.02843
AAK86419.1	1416	1249.26	193	7.95979
AAK86420.1	1098	950.035	9602	520.74
AAK86421.1	1158	928.216	526	29.1968
AAK86422.2	909	727.146	633	44.8519
AAK86423.1	813	605.995	417	35.454
AAK86424.2	1581	1416.39	726	26.409
AAK86425.1	3828	3466.57	9981	148.345
AAK86427.1	1701	1424.57	1939	70.1282
AAK86428.2	741	516.619	455	45.3774
AAK86429.2	1398	1117.75	151	6.96032
AAK86430.2	984	742.12	675	46.8628
AAL41639.2	159	44.6554	143	164.991
AAK86431.2	1374	1088.03	821	38.8778
AAK86432.1	420	272.881	77	14.5384
AAK86433.1	1029	842.233	5541	338.965
AAK86434.2	876	641.479	570	45.7816
AAK86435.1	1356	1113.95	177	8.18668
AAK86436.1	678	497.739	328	33.9524
AAK86437.2	270	108.903	16	7.56972
AAK86438.1	570	374.249	215	29.599
AAK86439.1	900	714.417	449	32.3812
AAK86440.2	1845	1476.39	5051	176.269
AAK86441.2	1017	786.875	2886	188.968
AAK86442.1	297	128.358	94	37.7313
AAK86443.1	711	459.8	62	6.94738
AAK86444.2	783	536.073	359	34.5039
AAK86445.1	195	62.339	251	207.449
AAK86446.2	933	822.759	1557	97.5022
AAK86447.2	318	144.534	1487	530.078
AAK86448.1	552	333.489	1464	226.182
AAK86449.1	1278	1091.17	969	45.7539
AAK86450.2	1938	1658.33	1282	39.8306
AAK86451.1	2154	1898.36	1225	33.2473
AAK86452.2	495	280.132	33	6.06945
AAK86453.2	1824	1559.22	767	25.3447
AAK86454.2	510	307.683	1680	281.322
AAK86455.2	1272	996.443	169	8.73842
AAK86456.2	2325	1942.25	557	14.7757
AAK86457.1	1257	998.784	580	29.9195
AAK86458.2	801	573.011	339	30.4814
AAK86459.1	954	844.658	389	23.7283
AAK86460.1	567	345.783	2331	347.326
AAK86461.1	2439	2154.01	6523	156.026
AAK86462.1	951	747.264	760	52.4008
AAK86463.2	294	126.222	87	35.5125
AAK86464.1	1374	1185.57	436	18.9477
AAK86465.2	720	513.223	253	25.3988
AAK86466.2	1506	1276.52	422	17.0327
AAK86467.1	480	246.621	2583	539.627
AAK86468.1	747	526.759	4920	481.229
AAK86469.2	1338	1103.03	27518	1285.37
AAK86470.1	774	546.386	386	36.3987
AAK86471.1	1275	1110.85	307	14.2391
AAK86472.2	900	693.024	202	15.0176
