target_id	length	eff_length	est_counts	tpm
YAR009C	3591	3306.28	0	0
YAR010C	1323	1038.28	0	0
YAR014C	2130	1840.03	1073	10.411
YAR015W	921	634.164	817	23.0005
YAR018C	1308	1026.28	324	5.6363
YAR019C	2925	2653.62	1121	7.54195
YAR019W-A	333	93.2462	29	5.55243
YAR020C	168	31.9811	0	0
YAR023C	540	258.424	276	19.0674
YAR027W	708	422.577	896	37.8546
YAR028W	705	420.583	0	0
YAR029W	225	42.1434	0	0
YAR030C	342	98.7711	0	0
YAR031W	897	609.606	425	12.4467
YAR033W	705	417.17	0.0529948	0.00226797
YAR035W	2064	1741.55	199	2.04001
YAR035C-A	81	35.0225	0	0
YAR042W	3567	3261.6	606	3.3171
YAR047C	321	86.0126	0	0
YAR050W	4614	4328.17	224.182	0.924726
YAR053W	297	72.5439	10	2.46102
YAR060C	336	95.0047	1.5	0.281879
YAR061W	1006	720.949	3.85026	0.095346
YAR064W	300	74.2253	0	0
YAR066W	612	328.145	0	0
YAR068W	486	208.753	116	9.92069
YAR069C	294	70.9051	6	1.51074
YAR070C	300	74.2253	0	0
YAR071W	1404	1114.5	537.738	8.61406
YAR073W	1212	921.522	3.03458	0.0587908
YAR075W	474	198.398	0	0
YBL113C	2379	2107.5	343.769	2.91215
YBL113W-A	483	206.105	116.473	10.0891
YBL112C	318	84.1626	10.4416	2.21496
YBL111C	2004	1720.51	85.3211	0.885349
YBL109W	336	95.0047	323.335	60.7608
YBL108C-A	129	30.2382	0	0
YBL108W	306	77.5719	7	1.61105
YBL107W-A	105	36.7764	84.0719	40.8129
YBL107C	591	309.924	609	35.0815
YBL106C	3033	2754.86	628	4.06983
YBL105C	3456	3181.01	1666	9.35031
YBL104C	3117	2836.68	1112	6.9986
YBL103C	1461	1174.83	2905	44.1456
YBL102W	648	357.841	728	36.3209
YBL101C	3354	3056.01	4471	26.1196
YBL100W-C	120	34.822	68	34.8636
YBL100W-A	1317	1040.13	4.26462	0.0731997
YBL100W-B	5313	5072.2	436.249	1.53551
YBL100C	315	82.5953	2687.18	580.842
YBL099W	1638	1329.67	16766.8	225.124
YBL098W	1383	1098.86	2798	45.4594
YBL097W	2265	1991.06	1169	10.4821
YBL096C	309	79.213	24.3076	5.47851
YBL095W	813	521.498	1186.16	40.6077
YBL094C	333	93.2462	246.529	47.2013
YBL093C	663	375.083	5813	276.688
YBL092W	393	133.49	4847	648.249
YBL091C-A	528	247.167	1023	73.8928
YBL091C	1266	975.825	2919	53.4046
YBL090W	534	252.837	1425	100.621
YBL089W	1380	1102.64	910	14.7342
YBL088C	8364	8174.45	753	1.64457
YBL087C	414	149.24	1408.28	168.469
YBL086C	1401	1107.45	4469	72.0451
YBL085W	2943	2665.75	1786	11.9613
YBL084C	2277	2002.94	2198	19.5918
YBL083C	426	158.512	91.5171	10.3075
YBL082C	1377	1089.52	920.483	15.0833
YBL081W	1107	814.553	710	15.5616
YBL080C	1626	1336.72	2288	30.5585
YBL079W	4509	4252.05	4055	17.0258
YBL078C	354	106.222	5136	863.231
YBL077W	432	163.455	79.7457	8.71017
YBL076C	3219	2931.98	4501.25	27.4087
YBL075C	1950	1661.95	16670	179.074
YBL074C	1068	782.937	965.3	22.0116
YBL073W	312	80.9325	53.6997	11.8458
YBL072C	603	313.988	7953.37	452.225
YBL071C-B	99	37.9173	210	98.8777
YBL071W-A	249	50.4911	1298	458.961
YBL071C	309	79.213	620	139.737
YBL070C	321	86.0126	193.141	40.0894
YBL069W	1290	1004.41	2645.98	47.0319
YBL068W-A	237	45.9763	145.882	56.6477
YBL068W	981	693.983	1210	31.1281
YBL067C	2244	1975.24	1089	9.8429
YBL066C	3447	3162.55	4598.55	25.9597
YBL065W	345	100.536	59.4454	10.5563
YBL064C	786	496.584	16949	609.351
YBL063W	3336	3083.53	1689	9.77906
YBL062W	381	125.105	5.3787e-07	7.67572e-08
YBL061C	2091	1820.83	3856	37.808
YBL060W	2064	1796.21	2999	29.8081
YBL059C-A	330	91.4605	1714	334.575
YBL059W	582	300.714	1506	89.4102
YBL058W	1272	980.991	13858	252.204
YBL057C	627	341.678	3468	181.209
YBL056W	1407	1123.01	9117	144.939
YBL055C	1257	976.581	2176	39.7802
YBL054W	1578	1299.4	2848	39.1303
YBL053W	375	120.612	48.9496	7.2456
YBL052C	2496	2221.21	1255.05	10.0876
YBL051C	2007	1725	8797	91.046
YBL050W	879	594.242	12733	382.546
YBL049W	417	151.463	2190	258.139
YBL048W	312	80.9325	374	82.5021
YBL047C	4146	3860.67	8514	39.372
YBL046W	1326	1054.41	3265	55.283
YBL045C	1374	1075.1	22218	368.955
YBL044W	369	116.47	758	116.191
YBL043W	774	494.412	3377	121.943
YBL042C	1920	1629.42	1347	14.7588
YBL041W	726	436.286	9485	388.135
YBL040C	660	375.488	4354	207.018
YBL039W-B	180	32.648	788	430.909
YBL039C	1740	1456.83	7099	86.997
YBL039C-A	84	36.4516	0	0
YBL038W	699	412.814	9373	405.36
YBL037W	3078	2803.68	5068	32.2719
YBL036C	774	489.525	10123	369.191
YBL035C	2118	1837.74	3336	32.4085
YBL034C	4542	4297.59	3751	15.5826
YBL033C	1038	750.926	14117	335.631
YBL032W	1146	848.337	7777	163.667
YBL031W	1017	730.212	1459	35.6716
YBL030C	957	661.487	19157	517.038
YBL029C-A	285	66.4353	2233	600.076
YBL029W	1131	848.353	1638	34.471
YBL028C	321	86.0126	1509	313.216
YBL027W	570	287.103	8124.67	505.223
YBL026W	288	68.1617	1812	474.607
YBL025W	438	168.145	1727	183.368
YBL024W	2055	1770.5	4237	42.7247
YBL023C	2607	2328.94	998	7.65049
YBL022C	3402	3131.2	6117	34.8774
YBL021C	435	165.878	1141	122.804
YBL020W	1725	1446.5	2585	31.9051
YBL019W	1563	1279.83	896	12.4989
YBL018C	402	140.128	325	41.4071
YBL017C	4740	4488.16	1577	6.27306
YBL016W	1062	766.505	268	6.24218
YBL015W	1581	1285.9	7593	105.42
YBL014C	2685	2401.78	5082	37.7761
YBL013W	1206	900.651	896	17.761
YBL012C	402	140.128	546.504	69.6281
YBL011W	2280	1987.78	6429.5	57.7465
YBL010C	843	559.856	454	14.4776
YBL009W	2031	1755.69	1103	11.2162
YBL008W-A	240	46.9072	15	5.7091
YBL008W	2523	2248.65	947	7.51873
YBL007C	3735	3437.53	7859	40.8166
YBL006C	543	261.28	1534	104.818
YBL006W-A	150	29.6541	0	0
YBL005W	2931	2680.48	2347	15.6321
YBL005W-A	1323	1041.31	103.438	1.77344
YBL005W-B	5268	5005.89	6439.56	22.9663
YBL004W	7482	7300.96	3312	8.09891
YBL003C	399	138.045	631.557	81.6788
YBL002W	396	135.76	1387	182.399
YBL001C	315	82.5953	1536	332.011
YBR001C	2343	2063.5	6869	59.4298
YBR002C	861	570.345	3121	97.695
YBR003W	1422	1136.73	4991	78.3872
YBR004C	1302	1024.09	2764	48.1854
YBR005W	642	351.386	4079	207.246
YBR006W	1494	1210.73	3891	57.376
YBR007C	2211	1935.97	1052	9.70138
YBR008C	1647	1369.29	1523	19.8574
YBR009C	312	80.9325	3797.12	837.621
YBR010W	411	146.878	5472.55	665.198
YBR011C	864	573.186	28946	901.59
YBR012C	420	153.795	974	113.066
YBR012W-A	1323	1035.48	0	0
YBR012W-B	5271	5000.64	1451.01	5.18039
YBR013C	390	131.378	878	119.313
YBR014C	612	327.173	4067	221.929
YBR015C	1794	1505.81	6765	80.2071
YBR016W	387	129.359	11407	1574.31
YBR017C	2757	2486.98	4585	32.9142
YBR018C	1101	815.452	801	17.5368
YBR019C	2100	1803	381	3.77265
YBR020W	1587	1303.32	308	4.21906
YBR021W	1902	1615.02	834	9.21945
YBR022W	534	252.837	467	32.9756
YBR023C	3498	3228.36	4891	27.0478
YBR024W	906	622.249	2183	62.6334
YBR025C	1185	899.904	6096	120.939
YBR026C	1143	857.512	3265	67.9766
YBR027C	333	93.2462	12	2.29756
YBR028C	1578	1296.88	2266	31.1943
YBR029C	1374	1096.8	4382	71.3279
YBR030W	1659	1383.21	2335	30.138
YBR031W	1089	787.515	11262.6	255.327
YBR032W	303	75.971	251	58.9851
YBR033W	2760	2497.32	2306	16.4855
YBR034C	1047	758.184	6110	143.874
YBR035C	687	397.235	5507	247.505
YBR036C	1233	937.557	6669	126.993
YBR037C	888	599.648	3695	110.011
YBR038W	2892	2614.63	5415	36.9747
YBR039W	936	646.975	7995	220.621
YBR040W	897	615.472	215	6.23658
YBR041W	2010	1733.37	2438	25.1107
YBR042C	1194	910.862	795	15.5823
YBR043C	2070	1789.63	1650	16.4603
YBR044C	1719	1435.63	2811	34.9569
YBR045C	1920	1641.04	2301	25.033
YBR046C	1005	722.672	3661	90.443
YBR047W	528	247.167	1166	84.2219
YBR048W	471	195.623	4541.91	414.51
YBR049C	2433	2150.38	18136	150.571
YBR050C	1017	735.827	3598.39	87.3069
YBR051W	351	104.251	998.61	171.014
YBR052C	633	342.084	4202	219.3
YBR053C	1077	785.914	9232	209.719
YBR054W	1035	746.338	3089.36	73.9008
YBR055C	2700	2442.39	2923	21.3664
YBR056W	1506	1220.94	5511	80.5848
YBR056W-A	201	36.0549	4415	2186.17
YBR056C-B	159	30.1231	0	0
YBR057C	1101	816.253	2165	47.3532
YBR058C	2346	2070.75	2195	18.9245
YBR058C-A	243	48.0669	743	275.968
YBR059C	3327	3041.84	2614	15.3421
YBR060C	1863	1599.4	1536	17.1455
YBR061C	933	647.881	787	21.6868
YBR062C	543	261.28	1124	76.8026
YBR063C	1215	933.741	1248.09	23.8636
YBR064W	429	160.874	307.909	34.1706
YBR065C	1095	821.409	1573	34.1889
YBR066C	663	382.174	719	33.588
YBR067C	633	340.282	34729	1822.09
YBR068C	1830	1542.94	13493	156.126
YBR069C	1860	1570.92	1466	16.6608
YBR070C	714	431.853	365	15.0894
YBR071W	636	349.76	1895	96.7288
YBR072W	645	356.537	67797	3394.86
YBR072C-A	162	30.9218	3	1.7321
YBR073W	2877	2608.07	474	3.24471
YBR074W	2931	2663.45	695	4.65861
YBR076W	1065	783.69	2723	62.0325
YBR076C-A	267	57.5451	1606	498.257
YBR077C	489	211.429	4233	357.437
YBR078W	1290	1008.99	18269	323.255
YBR079C	2895	2622.73	2915	19.8427
YBR080C	2277	1993.85	2056	18.4097
YBR081C	3999	3735.92	4324	20.6635
YBR082C	447	175.583	4564	464.066
YBR083W	1461	1181.45	1452	21.9416
YBR084W	2928	2648.56	1306	8.80339
YBR084C-A	570	287.103	4057.33	252.301
YBR085W	924	635.976	587	16.4783
YBR085C-A	258	53.7538	12595	4183.17
YBR086C	2841	2562.34	4791	33.3815
YBR087W	1065	779.356	684	15.6688
YBR088C	777	484.037	957.143	35.3032
YBR089W	600	312.856	1172.86	66.9294
YBR089C-A	300	74.2253	3614.21	869.317
YBR090C	369	116.47	1515.79	232.349
YBR091C	330	91.4605	3148	614.494
YBR092C	1404	1112.16	3325.47	53.3826
YBR093C	1404	1117.98	3810.53	60.8509
YBR094W	2262	1972.53	1133	10.2547
YBR095C	1293	1014.61	3205	56.3956
YBR096W	693	410.812	1960	85.1784
YBR097W	4365	4133.56	1119	4.83306
YBR098W	2076	1807.69	1027	10.1429
YBR099C	384	127.203	0	0
YBR101C	873	587.478	3033	92.1715
YBR102C	2262	1981.7	839	7.55857
YBR103W	1608	1324.35	1229	16.5678
YBR103C-A	144	29.6478	12	7.22611
YBR104W	990	697.386	759	19.4305
YBR105C	1089	800.884	11795	262.933
YBR106W	567	284.233	8676	544.957
YBR107C	738	451.633	2185	86.3738
YBR108W	2844	2549.8	4500	31.5081
YBR109C	444	173.091	6726	693.743
YBR109W-A	225	42.1434	92	38.974
YBR110W	1350	1068.88	3618	60.4305
YBR111C	696	409.483	2555	111.396
YBR111W-A	291	69.3928	461	118.605
YBR112C	2901	2636.92	2292.45	15.5209
YBR113W	483	206.105	288.552	24.9949
YBR114W	2373	2101.57	4951	42.0596
YBR115C	4179	3900.2	2181	9.98356
YBR116C	528	247.167	235.727	17.0269
YBR117C	2046	1753.15	2661.27	27.1011
YBR118W	1377	1073.71	137.592	2.28782
YBR119W	897	617.363	1562	45.1707
YBR120C	489	211.429	1134	95.7557
YBR121C	2004	1711.9	6432	67.0787
YBR121C-A	159	30.1231	0	0
YBR122C	534	252.837	5412	382.15
YBR123C	1950	1665.13	2753.17	29.5191
YBR124W	360	110.331	66.8259	10.8134
YBR125C	1182	890.335	2300	46.1201
YBR126C	1488	1196.47	18973	283.108
YBR126W-A	207	37.5103	805.922	383.583
YBR126W-B	144	29.6478	175.078	105.428
YBR127C	1554	1266.53	10692	150.716
YBR128C	1035	761.509	2056	48.2019
YBR129C	987	706.67	3177	80.2632
YBR130C	1278	999.429	3527	63.0042
YBR131W	2115	1837.58	3644	35.4037
YBR131C-A	90	37.4811	0	0
YBR132C	1791	1501.66	2576	30.6261
YBR133C	2484	2196.83	3827	31.1013
YBR134W	402	140.128	77	9.8103
YBR135W	453	180.459	4835.95	478.431
YBR136W	7107	6896.94	1804	4.66978
YBR137W	540	258.424	1411	97.4788
YBR138C	1575	1294.81	1115	15.3739
YBR139W	1527	1239.75	1974	28.427
YBR140C	9279	9089.5	1774	3.48441
YBR141C	1014	733.655	663	16.1338
YBR141W-A	96	38.1721	0	0
YBR142W	2322	2053.91	1841	16.0026
YBR143C	1314	1034.91	10925	188.467
YBR144C	315	82.5953	522	112.832
YBR145W	1056	765.549	4548	106.063
YBR146W	837	555.866	8532	274.029
YBR147W	891	614.477	2370	68.8588
YBR148W	1830	1572.7	1470	16.6873
YBR149W	1035	745.85	7659	183.331
YBR150C	3285	3025.63	12416.2	73.2636
YBR151W	951	670.875	12408	330.199
YBR152W	876	589.705	2252	68.1789
YBR153W	735	445.889	1664	66.6258
YBR154C	648	363.762	2371	116.367
YBR155W	1158	882.461	1763	35.6675
YBR156C	2097	1815.65	677	6.65692
YBR157C	768	484.397	190	7.00275
YBR158W	1650	1375.51	697	9.04661
YBR159W	1044	761.986	1171	27.4363
YBR160W	897	614.518	3997	116.122
YBR161W	1131	844.271	3382	71.5168
YBR162C	1368	1072.69	11549	192.214
YBR162W-A	198	35.4475	2870	1445.48
YBR163W	1758	1489.62	6003	71.9465
YBR164C	552	269.747	4019	265.998
YBR165W	834	551.235	11513	372.879
YBR166C	1359	1075.67	2703	44.8623
YBR167C	423	156.145	963	110.107
YBR168W	1242	963.898	2058	38.118
YBR169C	2082	1802.82	10932	108.259
YBR170C	1743	1457.11	4463	54.6826
YBR171W	621	332.766	2475	132.786
YBR172C	2223	1934.59	6822	62.9562
YBR173C	447	175.583	5525	561.78
YBR174C	315	82.5953	211.63	45.7444
YBR175W	948	657.058	1663.37	45.1962
YBR176W	939	653.811	1833	50.0526
YBR177C	1356	1065.88	9299.88	155.771
YBR178W	375	120.612	147.123	21.7773
YBR179C	2568	2304.03	7263	56.2787
YBR180W	1719	1437.45	1957	24.306
YBR181C	711	422.865	8331.05	351.734
YBR182C	1359	1070.39	2960	49.3704
YBR182C-A	195	34.739	462	237.433
YBR183W	951	660.016	2958	80.0129
YBR184W	1572	1299.36	318	4.36931
YBR185C	837	553.618	1327	42.7934
YBR186W	1695	1422.68	738	9.26117
YBR187W	843	556.438	1754	56.2767
YBR188C	423	156.145	1280	146.352
YBR189W	588	301.752	2280.75	134.941
YBR190W	312	80.9325	401	88.4581
YBR191W	483	206.105	2957	256.141
YBR191W-A	75	31.8293	1	0.560905
YBR192W	1134	848.183	1527	32.1415
YBR193C	672	384.051	1746	81.1656
YBR194W	372	118.556	1062	159.925
YBR195C	1269	983.285	1553	28.1974
YBR196C	1665	1374.32	16351	212.41
YBR196C-A	150	29.6541	135	81.2766
YBR196C-B	105	36.7764	158	76.7016
YBR197C	654	366.216	756	36.8553
YBR198C	2397	2111.8	6348	53.6661
YBR199W	1395	1114.32	19088	305.82
YBR200W	1656	1363.65	2231	29.2088
YBR200W-A	165	31.671	103	58.062
YBR201W	636	346.238	762	39.2913
YBR201C-A	204	36.9712	1289	622.451
YBR202W	2538	2254.75	1608	12.7322
YBR203W	2775	2496.83	3045	21.7728
YBR204C	1128	842.852	1283	27.1764
YBR205W	1215	925.01	886.379	17.1076
YBR206W	324	87.798	126.621	25.7476
YBR207W	1398	1111.02	2582	41.4907
YBR208C	5508	5224.62	1763	6.0244
YBR209W	318	84.1626	203	43.0619
YBR210W	429	160.874	2343	260.017
YBR211C	975	692.991	6591	169.801
YBR212W	2019	1714.7	14933.1	155.482
YBR213W	825	533.332	1081	36.1863
YBR214W	1584	1288.06	14403	199.634
YBR215W	1878	1604.07	1795	19.9782
YBR216C	2025	1758.08	1540	15.6386
YBR217W	561	278.402	719	46.1076
YBR218C	3543	3248.42	8407.58	46.2077
YBR219C	384	127.203	56.314	7.9038
YBR220C	1683	1388.93	1833.69	23.5702
YBR221C	1101	809.564	5953	131.281
YBR221W-A	105	36.7764	164	79.6143
YBR222C	1632	1338.51	18444	246.009
YBR223C	1635	1355.45	1830.43	24.1095
YBR223W-A	120	34.822	0	0
YBR224W	516	235.839	52.5667	3.97935
YBR225W	2703	2419.16	3699.84	27.3046
YBR226C	411	146.878	126.158	15.3347
YBR227C	1563	1288.5	1347	18.6638
YBR228W	915	633.682	951	26.7933
YBR229C	2865	2573.78	2008	13.9287
YBR230C	405	142.383	7737	970.131
YBR230W-A	201	36.0549	441	218.369
YBR231C	912	623.04	1859	53.2696
YBR232C	360	110.331	297.329	48.1121
YBR233W	1242	955.508	1383.67	25.8532
YBR233W-A	285	66.4353	465	124.96
YBR234C	1155	861.553	4065	84.2354
YBR235W	3363	3077.49	2196	12.7395
YBR236C	1311	1027.93	2694	46.7899
YBR237W	2550	2283.28	3288	25.7092
YBR238C	2196	1910.27	520	4.85988
YBR239C	1590	1297.15	732	10.0748
YBR240C	1353	1064.85	9518	159.578
YBR241C	1467	1173.36	7937	120.765
YBR242W	717	425.945	3679	154.203
YBR243C	1347	1051.34	2713	46.0707
YBR244W	489	211.429	669	56.4908
YBR245C	3390	3125.25	1480	8.4546
YBR246W	1164	874.433	1049	21.4173
YBR247C	1452	1174.05	2412	36.678
YBR248C	1659	1369.5	1951	25.4338
YBR249C	1113	813.657	4392	96.3689
YBR250W	1572	1297	2018	27.7778
YBR251W	924	640.524	3464	96.5515
YBR252W	444	173.091	2121	218.767
YBR253W	366	114.275	2694	420.883
YBR254C	528	247.167	1232	88.9892
YBR255W	2085	1818.06	4245	41.6856
YBR255C-A	363	112.294	1140	181.245
YBR256C	717	431.129	6073	251.485
YBR257W	840	561.079	2689	85.5623
YBR258C	429	160.874	730	81.0126
YBR259W	2067	1796.38	2459	24.4386
YBR260C	2001	1716.14	3448	35.87
YBR261C	699	404.127	1569	69.314
YBR262C	321	86.0126	3186	661.303
YBR263W	1473	1173.31	10170	154.747
YBR264C	600	315.678	2084	117.861
YBR265W	963	678.805	6137	161.409
YBR267W	1182	900.699	7371	146.104
YBR266C	453	180.459	0	0
YBR268W	318	84.1626	1065	225.916
YBR269C	417	151.463	4052	477.617
YBR270C	1638	1356.73	2359	31.0422
YBR271W	1260	976.008	2243	41.0291
YBR272C	1443	1165.89	2701	41.3602
YBR273C	1311	1029.9	3919	67.9357
YBR274W	1584	1306.51	1930	26.3731
YBR275C	5751	5524.66	1428	4.61465
YBR276C	2424	2160.69	6011	49.6674
YBR277C	402	140.128	282.273	35.9635
YBR278W	606	317.557	1420.73	79.8738
YBR279W	1338	1051.87	12888	218.747
YBR280C	1914	1626.68	4531	49.7287
YBR281C	2637	2362.08	2717	20.5358
YBR282W	441	170.685	3327	347.996
YBR283C	1473	1194.42	9413	140.698
YBR284W	2394	2115.25	6770	57.1404
YBR285W	435	165.878	1978	212.889
YBR286W	1614	1328.62	32993	443.339
YBR287W	1284	996.932	9504	170.199
YBR288C	1452	1172.53	2205	33.5738
YBR289W	2718	2435.17	4557.82	33.4153
YBR290W	966	682.66	14546	380.413
YBR291C	900	611.904	3062	89.3384
YBR292C	372	118.556	587	88.3956
YBR293W	1425	1156.67	2398	37.013
YBR294W	2580	2295.21	2009	15.6269
YBR295W	3651	3379.04	4679	24.7216
YBR296C	1725	1437.64	3882	48.2082
YBR296C-A	120	34.822	122	62.5493
YBR297W	1407	1130.12	2532.87	40.0134
YBR298C	1845	1566.12	2883	32.8652
YBR298C-A	222	41.2645	2	0.865306
YBR299W	1755	1463.85	386.007	4.70778
YBR300C	498	219.578	66.6852	5.42197
YBR301W	363	112.294	50.3589	8.00638
YBR302C	1140	856.072	120.033	2.50326
YCL076W	744	458.732	259	10.0799
YCL075W	441	170.685	1	0.104598
YCL074W	927	643.678	1	0.0277363
YCL073C	1848	1573.28	4	0.045391
YCL069W	1377	1092.28	0	0
YCL068C	783	497.45	1.80457	0.0647652
YCL067C	633	348.89	2066	105.72
YCL066W	528	247.167	36.5	2.63645
YCL065W	369	116.47	0	0
YCL064C	1083	795.336	311	6.98114
YCL063W	1272	989.695	575	10.3725
YCL061C	3291	3020.29	356	2.10435
YCL059C	951	665.709	1541	41.3271
YCL058C	459	185.574	374.128	35.993
YCL058W-A	342	98.7711	113.872	20.5828
YCL057C-A	294	70.9051	2076	522.716
YCL057W	2139	1848.02	2878	27.8036
YCL056C	435	165.878	316	34.0106
YCL055W	1008	715.064	620	15.4797
YCL054W-A	87	38.6632	8	3.6941
YCL054W	2526	2252.48	1702	13.4901
YCL052C	1251	969.255	2011	37.0417
YCL051W	1752	1461.91	1630	19.906
YCL050C	966	677.557	2469	65.0566
YCL049C	939	645.526	7075	195.672
YCL048W-A	240	46.9072	850	323.516
YCL048W	1392	1114.8	979	15.6784
YCL047C	777	489.603	796	29.0258
YCL045C	2283	1988.01	9711.79	87.2162
YCL046W	324	87.798	373.209	75.8898
YCL044C	1254	965.738	5277	97.5538
YCL043C	1569	1265.96	26688	376.367
YCL041C	495	216.913	655.391	53.9426
YCL042W	360	110.331	206	33.3338
YCL040W	1503	1206.71	62603	926.208
YCL039W	2238	1950.66	6334	57.9712
YCL038C	1587	1304.1	3827	52.3918
YCL037C	1305	1013.54	874	15.3953
YCL036W	1701	1401.62	2391	30.4554
YCL035C	333	93.2462	8012	1534
YCL034W	1065	769.323	10212	236.984
YCL033C	507	227.531	1950	153.007
YCL032W	1041	753.476	4305	102.005
YCL031C	894	611.047	6984	204.054
YCL030C	2400	2114.36	2753	23.2457
YCL029C	1323	1028.72	1282	22.2489
YCL028W	1218	920.598	4720	91.5352
YCL027W	1539	1252.36	1756	25.033
YCL026C-B	582	296.346	4562	274.835
YCL026C-A	582	295.879	268	16.171
YCL025C	1902	1602.36	4411	49.1467
YCL023C	348	102.456	63	10.9779
YCL024W	3114	2848.66	687.955	4.31158
YCL022C	516	235.839	18.0446	1.366
YCL021W-A	378	122.962	277	40.2186
YCL020W	1317	1041.32	1408.58	24.1498
YCL019W	5313	5076.08	2392.53	8.41482
YCL018W	1095	805.148	8876	196.815
YCL017C	1494	1204.62	13828	204.939
YCL016C	1143	853.436	1056	22.0907
YCL014W	4911	4657.01	2691	10.3163
YCL012C	405	142.383	720	90.2797
YCL011C	1284	997.832	9632	172.336
YCL010C	780	486.152	3647	133.931
YCL009C	930	635.245	4385	123.238
YCL008C	1158	863.391	2022	41.8109
YCL007C	393	133.49	394.195	52.7205
YCL005W-A	222	41.2645	503.805	217.973
YCL005W	771	480.362	2621	97.4125
YCL004W	1566	1283.01	3105	43.2063
YCL002C	792	507.81	1779	62.5448
YCL001W	567	284.233	2915	183.097
YCL001W-A	462	188.212	537	50.938
YCL001W-B	255	52.528	677	230.099
YCR001W	315	82.5953	737	159.305
YCR002C	969	680.727	6844	179.495
YCR003W	552	269.747	4220	279.301
YCR004C	744	453.407	18939	745.736
YCR005C	1383	1102.23	6709	108.668
YCR006C	474	198.398	904	81.3479
YCR007C	720	434.428	1628	66.9041
YCR008W	1812	1534.75	5673	65.992
YCR009C	798	517.253	3921	135.335
YCR010C	852	559.662	1704	54.3576
YCR011C	3150	2883.63	7310	45.2578
