target_id	length	eff_length	est_counts	tpm
AAK85987.2	552	495.925	161	33.1854
AAK85988.1	1137	991.362	609	62.7946
AAK85989.2	690	584.416	211	36.9061
AAK85991.1	1350	1248.75	22	1.80089
AAK85992.2	987	862.333	26	3.08202
AAK85993.1	906	886.8	20	2.30537
AAK85994.2	861	779.4	7	0.918068
AAK85995.1	618	551.602	33	6.11541
AAK85996.2	708	631.194	38	6.15401
AAK85997.2	777	673.102	80	12.1492
AAK85998.1	903	832.089	38	4.66822
AAK85999.1	1110	1015.12	75	7.55235
AAK86000.1	612	494.813	41	8.46994
AAK86001.1	462	366.292	28	7.81391
AAK86002.1	738	688.666	106	15.7338
AAK86003.2	828	756.469	277	37.4305
AAK86004.2	1023	907.862	729	82.0815
AAK86005.1	384	335.673	307	93.4888
AAK86006.1	1056	1110.96	1615	148.597
AAK86007.1	1845	1701.26	2159	129.723
AAK86008.1	1095	933.618	480	52.5544
AAK86009.2	1146	1092.7	408	38.1676
AAK86010.2	1641	1645.22	709	44.0513
AAK86012.1	1359	1302.47	725	56.8992
AAK86013.1	1329	1176.66	1254	108.939
AAK86014.1	492	444.287	1109	255.156
AAK86015.2	741	711.473	508	72.9865
AAK86016.1	939	833.796	1166	142.947
AAK86017.2	1146	1022.8	2306	230.466
AAK86018.1	912	860.852	22170	2632.54
AAK86019.2	1047	988.811	150	15.5066
AAK86020.1	471	398.885	1549	396.955
AAK86021.2	1065	993.458	1869	192.308
AAK86022.2	918	947.323	247	26.6524
AAK86023.1	1104	1072.38	917	87.4093
AAK86024.1	1557	1396.19	2532	185.377
AAL41229.1	318	257.623	44	17.4585
AAK86025.1	882	814.142	124	15.5689
AAK86026.2	837	844.2	150	18.1628
AAK86027.1	1107	995.918	339	34.7947
AAK86028.2	345	289.567	333	117.553
AAK86029.1	852	767.719	1686	224.488
AAK86030.2	360	335.862	59	17.9568
AAK86031.2	1305	1335.99	3477	266.035
AAK86032.1	1395	1322.86	2163	167.139
AAK86033.2	825	888.839	647	74.4078
AAK86034.1	987	931.949	969	106.284
AAK86035.1	1005	964.616	1209	128.118
AAK86036.2	1476	1336.59	1207	92.3097
AAK86037.2	1284	1223.3	2333	194.949
AAK86038.2	582	524.334	587	114.437
AAK86039.1	1584	1469.29	3167	220.332
AAK86040.1	807	672.149	2164	329.101
AAK86041.1	513	471.854	1166	252.597
AAK86042.2	192	117.002	2371	2071.45
AAL41248.1	255	162.57	36	22.636
AAK86043.2	384	299.73	477	162.677
AAK86045.1	306	242.532	222	93.5665
AAK86046.2	450	361.479	232	65.6058
AAL41252.2	159	90.0147	12	13.6271
AAK86047.2	675	612.905	234	39.0265
AAK86048.1	189	112.394	1692	1538.84
AAK86049.2	1098	1080.94	735	69.5059
AAK86050.1	876	911.525	83	9.30779
AAK86051.2	1374	1388.98	137	10.0824
AAK86052.1	318	236.867	812	350.42
AAK86053.1	459	366.581	103	28.7213
AAK86054.1	894	842.933	42	5.09324
AAK86055.2	897	826.154	219	27.097
AAK86056.1	408	365.034	170	47.6051
AAK86057.1	1827	1613.75	920	58.2761
AAK86058.1	870	812.006	260	32.7304
AAK86059.2	612	538.307	325	61.715
AAK86060.1	402	333.598	219	67.1055
AAK86061.2	582	485.319	288	60.6601
AAK86062.1	519	491.781	683	141.967
AAK86063.2	1074	996.406	70	7.18124
AAK86064.1	1098	1033.45	84	8.30858
AAK86065.1	1104	1125.81	1610	146.184
AAK86066.2	408	420.25	1063	258.561
AAK86067.1	984	895.249	69	7.87848
AAK86068.2	516	456.68	1195	267.481
AAK86069.2	789	677.632	142	21.4206
AAK86070.1	423	344.121	8147	2420.05
AAK86071.1	204	132.711	1361	1048.31
AAK86072.1	405	357.271	332	94.9901
AAK86073.2	879	836.677	497	60.7206
AAK86074.2	1050	961.429	515	54.7555
AAK86075.1	2424	2206.82	1972	91.3434
AAK86076.2	1002	930.556	165	18.125
AAK86077.1	891	795.022	226	29.0581
AAK86078.1	444	385.531	1969	522.064
AAK86079.2	951	815.017	2488	312.048
AAK86080.1	984	960.421	77	8.19533
AAK86081.2	561	496.159	169	34.8179
AAK86082.2	984	934.505	799	87.3982
AAK86083.1	354	303.845	187	62.911
AAK86084.1	243	177.704	205	117.922
AAK86085.2	1599	1442.73	771	54.6268
AAK86086.2	1203	1220.98	213	17.8323
AAK86087.1	708	679.203	106	15.9531
AAK86088.2	486	459.815	86	19.1185
AAK86089.1	864	830.916	249	30.6323
AAK86090.1	1239	1154.75	2401	212.541
AAK86091.1	477	413.703	80	19.7669
AAK86092.1	348	309.628	380	125.453
AAL41299.2	396	385.186	9901	2627.52
AAK86093.1	888	876.734	1157	134.897
AAK86094.1	579	566.694	173	31.2058
AAK86095.1	489	465.775	139	30.5054
AAK86096.1	1578	1535.88	1681	111.879
AAK86097.1	639	541.635	226	42.652
AAK86098.1	450	405.833	790	198.983
AAK86099.1	453	393.54	791	205.459
AAK86100.1	1095	957.591	299	31.9175
AAK86101.1	1122	1064.67	827	79.4016
AAK86102.1	1542	1622.6	642	40.4447
AAK86103.2	1278	1268.21	12329	993.744
AAK86104.1	1290	1212.92	316	26.6312
AAK86105.1	369	312.461	116	37.9489
AAK86106.1	873	795.537	261	33.5365
AAK86107.1	981	951.302	72	7.73663
AAK86108.1	693	647.684	446	70.3897
AAK86109.1	807	660.177	201	31.1224
AAL41317.1	231	201.636	4239	2148.98
AAK86111.2	981	858.167	799	95.1727
AAK86112.1	288	233.189	411	180.165
AAK86113.2	708	641.02	521	83.0813
AAK86114.1	597	543.588	500	94.0237
AAK86115.1	594	514.33	2426	482.155
AAK86116.2	1119	975.159	4162	436.279
AAK86117.2	942	904.193	435	49.1774
AAK86118.1	369	272.582	69	25.8756
AAK86119.1	561	483.679	72	15.2164
AAK86120.1	1299	1259.97	19	1.54145
AAK86122.1	882	756.874	228	30.7928
AAK86123.2	843	736.102	67	9.30409
AAK86124.1	1101	1033.39	58	5.73722
AAK86125.1	513	466.838	530	116.051
AAK86126.2	960	834.306	1039	127.3
AAK86127.2	1533	1469.31	399	27.7585
AAK86128.1	969	834.255	3262	399.689
AAK86129.2	618	590.565	176	30.4637
AAK86130.1	471	398.138	845	216.95
AAK86131.1	1584	1325.7	394	30.38
AAK86132.2	1206	1111.35	1300	119.572
AAK86133.1	375	327.901	729	227.26
AAK86134.2	915	867.08	315	37.1355
AAK86135.1	1575	1450.77	1930	135.987
AAK86136.2	777	703.256	1010	146.807
AAK86137.2	897	816.02	576	72.1538
AAK86138.2	762	655.011	1935	301.974
AAK86139.1	267	218.388	852	398.793
AAK86141.2	1563	1441.83	1927	136.618
AAK86142.2	1200	1194.75	246	21.0472
AAK86143.2	645	536.407	310	59.0752
AAK86144.2	717	633.447	461	74.3923
AAK86145.1	1092	1025.64	1802	179.596
AAK86146.1	636	514.472	1131	224.718
AAK86147.1	462	419.454	1077	262.463
AAK86148.2	573	528.091	8875	1717.9
AAK86149.1	1545	1416.39	280	20.2075
AAK86150.1	810	693.175	469	69.162
AAK86151.2	564	557.962	3048	558.403
AAK86152.1	708	595.029	2001	343.753
AAK86153.1	954	801.538	1084	138.243
AAK86154.1	303	195.615	530	276.956
AAK86155.2	357	267.156	512	195.904
AAK86156.1	930	862.723	369	43.7212
AAK86157.2	861	805.243	447	56.7438
AAK86158.1	489	434.874	217	51.0074
AAK86160.2	2241	2132.47	1353	64.8564
AAK86161.2	882	809.183	808	102.071
AAK86162.2	2652	2423.28	1463	61.7132
AAK86163.2	2829	2622.55	1858	72.4201
AAK86164.2	1590	1575.69	292	18.943
AAK86165.1	405	314.969	57	18.4988
AAK86166.2	1065	913.546	619	69.2624
AAK86167.1	492	428.271	730	174.238
AAK86168.1	564	462.159	1033	228.479
AAK86169.1	669	615.763	565	93.7934
AAK86170.1	495	426.064	210	50.3828
AAK86171.1	429	388.284	411	108.201
AAK86172.1	795	774.938	96	12.6631
AAK86173.2	1368	1366	1318	98.6285
AAK86174.2	1056	951.975	5391	578.87
AAK86175.2	507	404.014	3240	819.758
AAK86176.2	1143	967.557	3538	373.782
AAK86177.1	1590	1598.94	585	37.3991
AAK86178.2	420	381.682	1093	292.723
AAK86179.1	1263	1171.05	4032	351.952
AAK86180.1	699	591.219	124	21.4393
AAK86181.1	900	820.067	968	120.66
AAK86182.1	1233	1160.51	1777	156.522
AAK86183.1	513	402.923	193	48.9635
AAK86184.1	936	913.109	264	29.5542
AAK86185.1	801	710.433	54	7.76976
AAK86186.1	597	587.934	106	18.4296
AAK86187.1	1197	1069.54	729	69.6735
AAK86188.2	855	700.075	833	121.629
AAK86189.1	921	834.362	531	65.0545
AAK86190.2	2328	2311.37	1967	86.9906
AAK86191.2	945	824.145	946	117.334
AAK86192.1	426	357.107	407	116.502
AAK86193.1	258	195.781	1474	769.601
AAK86194.2	597	476.658	594	127.385
AAK86195.2	714	653.535	664	103.857
AAK86196.1	918	842.201	138	16.7495
AAK86197.1	885	733.816	1545	215.218
AAL41403.1	141	78.9731	1	1.29437
AAK86198.1	378	311.708	246	80.6724
AAK86199.1	654	593.346	531	91.4795
AAK86200.2	1800	1704.46	2061	123.603
AAK86201.2	384	286.135	248	88.5967
ABW89718.1	138	91.02	191	214.503
AAL41408.1	273	194.575	496	260.575
AAK86202.2	2049	1951.29	2586	135.47
AAK86203.1	1476	1397.32	540	39.5034
AAK86204.1	102	52	7	13.7604
AAK86205.2	813	708.148	177	25.5498
AAK86206.2	1032	936.635	3	0.327407
AAK86207.1	927	866.308	55	6.48975
AAK86208.1	822	739.638	7	0.967422
AAK86209.1	1293	1350.68	36	2.72451
AAK86210.2	801	681.765	5	0.749674
AAK86211.2	1497	1342.41	791	60.2323
AAK86212.2	1323	1207.47	2076	175.747
AAK86213.1	1038	897.73	184	20.9512
AAK86214.2	1038	1008.81	180	18.239
AAK86215.2	699	571.88	158	28.2416
AAK86216.2	927	854.357	990	118.45
AAK86217.2	966	918.807	75	8.344
AAK86218.1	729	684.561	43	6.42087
AAK86219.1	1626	1497.73	2517	171.786
AAK86220.1	1713	1685.46	1144	69.3818
AAK86221.2	1050	984.916	1256	130.355
AAK86222.2	1017	983.185	1397	145.244
AAK86223.1	1677	1614.53	76	4.81178
AAK86224.2	2190	2145.51	87	4.14502
AAK86225.2	864	797.315	384	49.231
AAK86226.2	408	340.699	3037	911.196
AAK86227.2	243	184.68	2275	1259.21
AAK86229.2	159	102.054	374	374.61
AAK86230.2	963	848.999	668	80.4279
AAK86231.2	1200	1116.76	1774	162.38
AAK86232.1	882	770.256	2643	350.752
AAK86233.1	1302	1273.02	836	67.1289
AAK86234.1	1035	991.229	646	66.6187
AAK86235.2	1485	1368.88	82	6.12331
AAK86236.1	1323	1166.67	154	13.493
AAK86237.1	816	703.422	378	54.9305
AAK86238.1	726	611.681	299	49.967
AAK86239.1	684	592.806	141	24.3133
AAL41446.1	582	531.249	2848	547.998
AAK86240.1	249	223.877	14	6.39229
AAK86241.1	1200	1153.94	1612	142.798
AAK86242.1	918	791.151	1171	151.299
AAK86243.2	990	1012.97	462	46.6211
AAK86244.2	393	324.121	1675	528.257
AAK86245.1	1185	1069.3	1056	100.949
AAK86246.1	1113	1047.82	1587	154.82
AAK86247.1	2157	2427.77	5544	233.428
AAK86248.1	681	651.394	1979	310.555
AAK86249.2	1029	956.539	1641	175.365
AAK86250.1	906	852.239	129	15.4727
AAK86254.1	234	168.319	11	6.68033
AAK86255.2	423	311.815	53	17.3746
AAK86257.1	696	805.561	1630	206.836
AAK86258.1	300	209.688	14	6.82483
AAK86260.1	498	386.681	14	3.70094
AAK86261.2	1146	975.248	14	1.46741
AAK86262.1	552	420.709	9	2.18675
AAK86263.2	582	510.393	34	6.80944
AAK86264.1	294	249.436	7	2.86864
AAK86265.2	1221	1091.94	93	8.70605
AAK86266.2	567	448.64	43	9.79732
AAK86267.1	570	470.987	70	15.1924
AAK86268.2	813	676.758	186	28.0942
AAL41471.1	606	506.035	214	43.2285
AAK86271.1	747	637.565	118	18.9189
AAK86272.1	552	509.05	102	20.4822
AAK86273.1	666	560.584	77	14.0407
AAK86274.1	2202	2067.16	705	34.8621
AAK86275.2	1740	1703.28	158	9.48219
AAK86276.1	369	420.053	581	141.387
AAK86277.1	465	424.465	75	18.0616
AAL41479.1	213	153.483	17	11.322
AAK86278.2	1161	1095.09	227	21.1891
AAK86279.2	642	562.047	178	32.3731
AAL41482.1	318	255.892	203	81.0916
AAK86280.2	324	261.674	26	10.1566
AAL41484.1	459	388.789	1036	272.385
AAL41485.1	360	313.216	3820	1246.69
AAL41486.1	147	79.8122	9	11.5269
AAK86281.1	414	408.398	526	131.656
AAL41488.1	279	354.91	186	53.5713
AAL41489.1	261	214.375	61	29.0866
AAK86283.2	240	194.501	441	231.768
AAK86284.2	558	499.935	501	102.438
AAK86285.2	915	846.844	101	12.1914
AAK86286.2	546	470.964	322	69.8885
AAK86287.2	705	645.313	235	37.225
AAK86288.1	726	645.566	1084	171.643
AAK86289.1	324	251.829	1647	668.537
AAK86291.2	1548	1610.76	91	5.77495
AAK86292.2	762	707.233	889	128.492
AAK86293.2	1203	1145.26	393	35.0774
AAK86294.2	1296	1209.84	312	26.3611
AAK86295.1	753	646.413	661	104.527
AAK86296.1	651	570.59	133	23.8268
AAK86297.2	651	593.925	608	104.643
AAK86298.2	354	321.724	124	39.3981
AAK86299.2	1092	972.876	250	26.2676
AAK86300.1	498	429.852	202	48.0363
AAK86301.2	267	250.68	207	84.409
AAK86302.2	837	710.485	101	14.5313
AAK86303.2	612	537.82	204	38.7731
AAK86304.2	642	591.174	47	8.1268
AAK86305.2	462	366.511	493	137.498
AAK86306.2	504	429.545	52	12.3746
AAK86307.2	2379	2294.7	467	20.8031
AAK86308.1	729	647.267	224	35.3754
AAK86309.2	438	385.63	67	17.7599
AAK86310.2	792	734.822	106	14.7455
AAK86311.2	927	833.589	75	9.197
AAK86312.2	3747	3640.85	4504.27	126.461
AAK86313.1	282	201.427	2495.73	1266.53
AAK86314.2	1797	1736.26	1897	111.684
AAK86315.1	1209	1048.1	567	55.2993
AAK86316.1	2217	2074.55	849	41.8331
AAK86317.2	432	362.944	1014	285.585
AAK86318.1	207	158.496	71	45.7908
AAK86320.2	588	536.299	114	21.7288
AAK86321.1	345	282.822	460	166.258
AAK86322.1	282	218.251	139	65.1022
AAK86323.2	486	462.786	373	82.3884
AAK86324.2	1644	1642.33	741	46.1206
AAK86325.1	336	288.562	168	59.5125
AAK86326.1	2919	2899.48	1558	54.9269
AAK86327.2	378	363.111	245	68.9707
AAK86328.2	1707	1598.95	2198	140.517
AAK86329.1	300	251.672	1580	641.741
AAK86330.1	366	253.257	1029	415.328
AAK86331.2	2214	1930.49	3584	189.774
AAK86332.1	909	774.531	477	62.9531
AAK86333.1	1056	934.406	883	96.5967
AAK86334.1	390	360.054	1251	355.162
AAK86335.1	546	480.048	1350	287.466
AAK86336.1	384	329.049	212	65.8587
AAK86337.1	1701	1657.61	3609	222.557
AAK86339.2	681	599.653	2899	494.181
AAK86340.1	756	675.61	3492	528.342
AAK86341.2	1848	1804.44	5467	309.703
AAK86342.1	3510	3454.7	668	19.7653
AAK86343.1	429	361.269	5237	1481.8
AAK86344.2	1167	1068.43	901	86.2017
AAK86345.1	1032	906.913	1050	118.348
AAK86346.2	753	709.632	148	21.319
AAL41550.1	411	370.343	197	54.3751
AAK86347.1	624	582.268	733	128.682
AAK86348.2	300	233.257	507	222.183
AAK86349.2	489	426.821	386	92.444
AAK86350.1	474	372.004	155	42.5914
AAK86351.1	1299	1157.65	433	38.2338
AAK86352.2	441	386.973	370	97.737
AAK86353.1	1293	1248.37	666	54.5341
AAK86354.1	267	180.294	368	208.643
AAK86355.1	942	813.994	4391	551.416
AAK86356.2	963	947.142	14471	1561.78
AAL41561.1	258	174.31	3555	2084.75
AAK86357.1	921	893.054	36834	4216.08
AAK86358.1	738	598.754	283	48.3142
AAK86359.1	501	451.877	415	93.8783
AAK86360.1	720	725.542	1898	267.406
AAK86361.1	537	480.502	866	184.23
AAK86362.1	1122	1037.68	1271	125.204
AAK86363.2	489	410.496	581	144.679
AAK86364.1	789	803.968	4495	571.516
AAK86365.1	339	248.024	654	269.539
AAK86366.1	420	332.201	236	72.6188
AAK86367.2	393	345.979	1589	469.474
AAK86368.2	405	393.71	506	131.375
AAK86369.1	1422	1186.96	950	81.8137
AAK86370.1	735	617.344	459	76.0017
AAK86371.2	636	572.491	513	91.598
AAK86372.1	873	740.542	1807	249.428
AAK86373.2	960	817.344	1568	196.1
AAK86374.2	540	392.505	3380	880.256
AAK86375.1	1044	918.668	1097	122.063
AAK86376.1	1083	1094.29	1116	104.248
AAK86377.1	438	337.696	912	276.062
AAL41583.1	213	150.448	74	50.2786
AAK86378.2	1293	1254.7	2273	185.182
AAK86379.1	657	517.754	641	126.553
AAK86380.1	1302	1245.64	730	59.9056
AAK86381.1	1281	1169	1313	114.812
AAK86382.1	1350	1239.46	3497	288.404
AAK86383.2	444	335.687	224	68.2105
AAK86384.1	672	640.216	1230	196.389
AAK86385.1	1278	1374.04	8512	633.243
AAK86386.1	1479	1378.79	3818	283.058
AAK86387.1	1104	1044.58	2998	293.378
AAK86388.1	345	287.822	1669	592.748
AAK86389.1	450	362.461	3165	892.585
AAK86390.1	474	536.776	3933	748.976
AAK86391.1	267	194.391	64	33.6544
AAK86392.2	2088	1829.46	415	23.188
AAK86393.2	723	664.565	311	47.8366
AAK86394.2	420	472.02	90	19.4904
AAK86395.2	528	433.442	2168	511.289
AAK86396.2	369	288.552	1173	415.538
AAK86397.1	534	427.326	996	238.252
AAK86398.1	675	757.177	635	85.7262
AAK86399.1	1764	1727.11	2129	126.006
AAK86400.2	900	839.857	197	23.9772
AAK86401.2	1026	991.643	1471	151.633
AAK86402.1	1362	1334.22	24913	1908.7
AAK86403.2	921	828.703	2655	327.494
AAK86404.1	1161	1114.25	2013	184.67
AAK86405.2	1656	1749.09	6312	368.887
AAK86406.1	1089	936.465	4986.36	544.289
AAK86407.1	420	350.268	597	174.225
AAK86408.2	1362	1288.82	548	43.4638
AAK86409.1	1821	1693.04	500	30.1884
AAK86410.2	699	611.309	3501	585.421
AAK86411.2	1476	1377.64	5813	431.322
AAK86412.1	1287	1125.63	1187	107.794
AAK86413.1	1440	1296.09	3676	289.919
AAK86414.2	1185	1125.91	80	7.26313
AAK86415.2	348	304.152	415	139.474
AAK86416.1	873	843.335	153	18.5451
AAK86417.2	258	216.69	187	88.2144
AAK86418.2	1290	1193.76	134	11.4743
AAK86419.1	1416	1452.87	153	10.7647
AAK86420.1	1098	1058.31	17745	1713.96
AAK86421.1	1158	1041.13	976	95.8255
AAK86422.2	909	857.858	903	107.599
AAK86423.1	813	734.557	318	44.2526
AAK86424.2	1581	1500.68	116	7.90146
AAK86425.1	3828	3566.41	7166	205.392
AAK86427.1	1701	1535.63	1007	67.0318
AAK86428.2	741	679.138	608	91.513
AAK86429.2	1398	1289.16	189	14.9862
AAK86430.2	984	884.396	1331	153.84
AAL41639.2	159	120.261	101	85.8485
AAK86431.2	1374	1253.45	623	50.8062
AAK86432.1	420	407.13	52	13.0559
AAK86433.1	1029	983.956	1050	109.081
AAK86434.2	876	758.634	178	23.9842
AAK86435.1	1356	1318.48	47	3.64387
AAK86436.1	678	614.148	32	5.32616
AAK86437.2	270	191.486	6	3.20296
AAK86438.1	570	520.925	141	27.6682
AAK86439.1	900	877.981	237	27.5931
AAK86440.2	1845	1608.48	5328	338.6
AAK86441.2	1017	942.793	4310	467.303
AAK86442.1	297	242.794	43	18.1037
AAK86443.1	711	608.248	65	10.9237
AAK86444.2	783	681.767	605	90.7103
AAK86445.1	195	103.022	295	292.705
AAK86446.2	933	994.987	1159	119.07
AAK86447.2	318	266.166	814	312.615
AAK86448.1	552	466.189	1654	362.669
AAK86449.1	1278	1206.29	1122	95.0778
AAK86450.2	1938	1854.17	1671	92.122
AAK86451.1	2154	2053.15	1336	66.5157
AAK86452.2	495	448.048	44	10.0384
AAK86453.2	1824	1726.88	1500	88.7906
AAK86454.2	510	444.489	595	136.834
AAK86455.2	1272	1136.34	173	15.5624
AAK86456.2	2325	2122.24	1522	73.309
AAK86457.1	1257	1157.82	518	45.7325
AAK86458.2	801	721.44	358	50.7248
AAK86459.1	954	1018.48	418	41.9526
AAK86460.1	567	491.442	2056	427.65
AAK86461.1	2439	2219.73	4474	206.031
AAK86462.1	951	879.235	341	39.6448
AAK86463.2	294	240.765	83	35.2389
AAK86464.1	1374	1328.2	549	42.2518
AAK86465.2	720	648.5	228	35.9387
AAK86466.2	1506	1442.07	141	9.99472
AAK86467.1	480	407.191	747	187.525
AAK86468.1	747	676.711	2706	408.754
AAK86469.2	1338	1271.54	18416	1480.47
AAK86470.1	774	659.807	204	31.6046
AAK86471.1	1275	1230.22	127	10.5525
AAK86472.2	900	825.74	64	7.92271
AAK86473.2	1434	1359.5	838	63.009
AAK86474.2	1203	1081.96	944	89.1861
