target_id	length	eff_length	est_counts	tpm
AAK86027.1	1107	973.161	295	19.2253
AAK86028.2	345	281.912	387	87.0632
AAK86029.1	852	756.368	2290	192.017
AAK86030.2	360	340.016	115	21.4504
AAK86031.2	1305	1347.84	5822	273.95
AAK86032.1	1395	1334.86	6420	305.026
AAK86033.2	825	874.393	1264	91.6805
AAK86034.1	987	925.956	1683	115.274
AAK86035.1	1005	992.609	2438	155.773
AAK86036.2	1476	1324.61	2668	127.742
AAK86037.2	1284	1230.59	4419	227.745
AAK86038.2	582	518.976	1591	194.428
AAK86039.1	1584	1495.94	6293	266.797
AAK86040.1	807	669.499	4274	404.875
AAK86041.1	513	481.988	1606	211.323
AAK86042.2	192	125.152	2704	1370.26
AAL41248.1	255	185.142	80	27.4044
AAK86043.2	384	308.392	818	168.224
AAK86045.1	306	247.957	142	36.3202
AAK86046.2	450	360.547	62	10.906
AAL41252.2	159	95.0262	22	14.683
AAK86047.2	675	613.237	291	30.0955
AAK86048.1	189	120.472	3130	1647.76
AAK86049.2	1098	1041.79	1424	86.6895
AAK86050.1	876	877.361	211	15.2525
AAK86051.2	1374	1336.45	316	14.9959
AAK86052.1	318	223.765	636	180.261
AAK86053.1	459	366.805	153	26.4541
AAK86054.1	894	826.568	42	3.22261
AAK86055.2	897	833.188	380	28.9253
AAK86056.1	408	369.823	278	47.6747
AAK86057.1	1827	1603.91	1979	78.2534
AAK86058.1	870	815.499	434	33.7523
AAK86059.2	612	556.818	526	59.9113
AAK86060.1	402	340.357	541	100.809
AAK86061.2	582	479.612	140	18.5129
AAK86062.1	519	479.877	269	35.5516
AAK86063.2	1074	972.33	48	3.13087
AAK86064.1	1098	1032.79	72	4.42138
AAK86065.1	1104	1137.68	5011	279.346
AAK86066.2	408	412.497	4922	756.76
AAK86067.1	984	899.699	1534	108.135
AAK86068.2	516	451.933	2099	294.561
AAK86069.2	789	690.052	424	38.9692
AAK86070.1	423	337.77	11571	2172.63
AAK86071.1	204	134.839	4798	2256.73
AAK86072.1	405	357.812	818	144.989
AAK86073.2	879	841.329	967	72.895
AAK86074.2	1050	941.451	1198	80.7042
AAK86075.1	2424	2183.7	4194	121.807
AAK86076.2	1002	917.076	319	22.0609
AAK86077.1	891	784.805	310	25.0517
AAK86078.1	444	384.624	3310	545.794
AAK86079.2	951	820.879	3864	298.535
AAK86080.1	984	949.157	101	6.7487
AAK86081.2	561	484.418	216	28.2794
AAK86082.2	984	940.358	1521	102.582
AAK86083.1	354	299.427	416	88.1127
AAK86084.1	243	178.377	286	101.687
AAK86085.2	1599	1408.68	1297	58.3934
AAK86086.2	1203	1194.76	443	23.5158
AAK86087.1	708	665.975	172	16.3798
AAK86088.2	486	454.735	133	18.5494
AAK86089.1	864	860.578	520	38.3221
AAK86090.1	1239	1178.23	4312	232.106
AAK86091.1	477	414.273	134	20.5142
AAK86092.1	348	305.982	789	163.537
AAL41299.2	396	393.71	19407	3126.22
AAK86093.1	888	880.873	3275	235.795
AAK86094.1	579	568.193	1572	175.466
AAK86095.1	489	463.369	293	40.103
AAK86096.1	1578	1522.64	4000	166.609
AAK86097.1	639	553.997	260	29.7648
AAK86098.1	450	416.67	675	102.742
AAK86099.1	453	410.983	373	57.5601
AAK86100.1	1095	951.904	189	12.5923
AAK86101.1	1122	1076.07	555	32.7108
AAK86102.1	1542	1606.77	97	3.82874
AAK86103.2	1278	1268.81	2253	112.616
AAK86104.1	1290	1205.39	702	36.9357
AAK86105.1	369	325.914	114	22.1839
AAK86106.1	873	802.998	411	32.4612
AAK86107.1	981	948.939	167	11.1613
AAK86108.1	693	626.868	752	76.0814
AAK86109.1	807	671.446	292	27.5809
AAL41317.1	231	200.546	3139	992.693
AAK86111.2	981	859.11	2308	170.382
AAK86112.1	288	226.464	1015	284.252
AAK86113.2	708	628.774	846	85.3322
AAK86114.1	597	531.189	528	63.0408
AAK86115.1	594	517.989	2669	326.787
AAK86116.2	1119	966.934	7494	491.534
AAK86117.2	942	877.869	542	39.1567
AAK86118.1	369	276.349	102	23.4088
AAK86119.1	561	484.238	125	16.3715
AAK86120.1	1299	1267.31	42	2.10186
AAK86122.1	882	774.389	222	18.1815
AAK86123.2	843	739.099	146	12.5282
AAK86124.1	1101	1029.78	82	5.05017
AAK86125.1	513	457.225	791	109.719
AAK86126.2	960	842.649	1149	86.4789
AAK86127.2	1533	1443.67	535	23.503
AAK86128.1	969	818.338	7022	544.208
AAK86129.2	618	570.696	374	41.5627
AAK86130.1	471	394.518	1041	167.348
AAK86131.1	1584	1308.74	841	40.7549
AAK86132.2	1206	1082.38	2529	148.186
AAK86133.1	375	328.571	1361	262.703
AAK86134.2	915	868.717	781	57.0177
AAK86135.1	1575	1428.31	3680	163.404
AAK86136.2	777	717.235	1964	173.667
AAK86137.2	897	808.731	859	67.3637
AAK86138.2	762	652.541	3142	305.376
AAK86139.1	267	212.07	2098	627.427
AAK86141.2	1563	1461.61	4478	194.307
AAK86142.2	1200	1201.8	469	24.7502
AAK86143.2	645	531.84	1012	120.68
AAK86144.2	717	628.184	1293	130.541
AAK86145.1	1092	1028.39	2413	148.811
AAK86146.1	636	508.938	1720	214.339
AAK86147.1	462	423.161	1459	218.669
AAK86148.2	573	535.359	17963	2127.99
AAK86149.1	1545	1414.26	424	19.014
AAK86150.1	810	693.659	788	72.0471
AAK86151.2	564	544.506	5701	664.026
AAK86152.1	708	606.762	3629	379.32
AAK86153.1	954	805.078	1656	130.454
AAK86154.1	303	193.275	1085	356.033
AAK86155.2	357	261.869	639	154.758
AAK86156.1	930	843.525	856	64.3595
AAK86157.2	861	789.775	927	74.4412
AAK86158.1	489	436.886	318	46.1632
AAK86160.2	2241	2100.24	1517	45.8093
AAK86161.2	882	819.645	1442	111.577
AAK86162.2	2652	2415.83	2783	73.0607
AAK86163.2	2829	2607.2	3919	95.3317
AAK86164.2	1590	1546.08	504	20.6745
AAK86165.1	405	317.332	61	12.1914
AAK86166.2	1065	916.802	1422	98.3696
AAK86167.1	492	429.903	1429	210.813
AAK86168.1	564	462.374	1987	272.547
AAK86169.1	669	588.276	966	104.144
AAK86170.1	495	416.367	619	94.2869
AAK86171.1	429	400.502	948	150.121
AAK86172.1	795	758.694	230	19.2264
AAK86173.2	1368	1372.19	2275	105.149
AAK86174.2	1056	956.333	8912	591.021
AAK86175.2	507	415.644	5575	850.668
AAK86176.2	1143	962.114	3930	259.061
AAK86177.1	1590	1574.76	965	38.8643
AAK86178.2	420	370.354	1384	237.004
AAK86179.1	1263	1154.64	4428	243.218
AAK86180.1	699	599.543	272	28.773
AAK86181.1	900	810.06	1727	135.211
AAK86182.1	1233	1132.76	3839	214.94
AAK86183.1	513	413.056	420	64.4877
AAK86184.1	936	894.303	527	37.3734
AAK86185.1	801	708.104	171	15.3157
AAK86186.1	597	577.886	181	19.8643
AAK86187.1	1197	1063.86	1279	76.2472
AAK86188.2	855	694.725	1658	151.359
AAK86189.1	921	833.463	1281	97.4765
AAK86190.2	2328	2279.77	3955	110.025
AAK86191.2	945	813.129	1406	109.664
AAK86192.1	426	361.142	520	91.3193
AAK86193.1	258	191.994	2300	759.763
AAK86194.2	597	465.665	2141	291.595
AAK86195.2	714	661.496	871	83.5079
AAK86196.1	918	826.154	285	21.8787
AAK86197.1	885	755.934	3176	266.461
AAL41403.1	141	80.0866	11	8.71104
AAK86198.1	378	304.985	352	73.1983
AAK86199.1	654	573.417	1160	128.299
AAK86200.2	1800	1689.88	5815	218.238
AAK86201.2	384	285.281	681	151.395
ABW89718.1	138	88.0081	610	439.586
AAL41408.1	273	209.78	786	237.627
AAK86202.2	2049	1946.88	6943	226.175
AAK86203.1	1476	1393.77	835	37.9956
AAK86204.1	102	52	20	24.3929
AAK86205.2	813	728.544	535	46.5731
AAK86206.2	1032	920.72	11	0.757708
AAK86207.1	927	875.573	119	8.61969
AAK86208.1	822	727.949	23	2.00384
AAK86209.1	1293	1333.86	84	3.99397
AAK86210.2	801	694.839	10	0.912752
AAK86211.2	1497	1350.11	5403	253.806
AAK86212.2	1323	1184.5	1765	94.5029
AAK86213.1	1038	886.62	281	20.1004
AAK86214.2	1038	996.691	806	51.2875
AAK86215.2	699	583.037	879	95.6158
AAK86216.2	927	838.078	3195	241.782
AAK86217.2	966	907.261	172	12.0236
AAK86218.1	729	674.375	99	9.31045
AAK86219.1	1626	1497.44	5470	231.672
AAK86220.1	1713	1657.38	2535	97.0045
AAK86221.2	1050	996.754	1168	74.3176
AAK86222.2	1017	1001.53	520	32.9287
AAK86223.1	1677	1602.01	34	1.34602
AAK86224.2	2190	2142.53	48	1.42086
AAK86225.2	864	773.548	39	3.19753
AAK86226.2	408	352.459	2017	362.939
AAK86227.2	243	190.013	2130	710.942
AAK86229.2	159	100.602	97	61.1507
AAK86230.2	963	848.82	1253	93.6208
AAK86231.2	1200	1110.6	1661	94.8524
AAK86232.1	882	761.247	4378	364.743
AAK86233.1	1302	1263.65	942	47.2781
AAK86234.1	1035	995.887	1391	88.5837
AAK86235.2	1485	1357.54	195	9.10999
AAK86236.1	1323	1175.87	279	15.0481
AAK86237.1	816	715.632	795	70.4554
AAK86238.1	726	615.367	632	65.1358
AAK86239.1	684	582.326	303	32.9999
AAL41446.1	582	512.774	7154	884.831
AAK86240.1	249	236.015	24	6.44925
AAK86241.1	1200	1136.95	3446	192.226
AAK86242.1	918	783.935	2442	197.562
AAK86243.2	990	1018.85	980	61.0031
AAK86244.2	393	319.312	3592	713.44
AAK86245.1	1185	1055.62	2563	153.985
AAK86246.1	1113	1040.04	2759	168.243
AAK86247.1	2157	2551.57	10236	254.425
AAK86248.1	681	761.358	2786	232.075
AAK86249.2	1029	1008.66	2029	127.578
AAK86250.1	906	840.146	227	17.1359
AAK86254.1	234	163.389	16	6.21061
AAK86255.2	423	310.408	142	29.013
AAK86257.1	696	875.294	2071	150.059
AAK86258.1	300	218.983	16	4.6339
AAK86260.1	498	383.109	19	3.14535
AAK86261.2	1146	986.493	27	1.73583
AAK86262.1	552	417.746	19	2.88455
AAK86263.2	582	501.926	64	8.0868
AAK86264.1	294	246.832	2	0.513884
AAK86265.2	1221	1105.7	136	7.80079
AAK86266.2	567	449.897	50	7.04845
AAK86267.1	570	470.68	53	7.14145
AAK86268.2	813	668.155	148	14.0482
AAL41471.1	606	503.828	238	29.9593
AAK86271.1	747	660.992	144	13.8167
AAK86272.1	552	526.807	125	15.0486
AAK86273.1	666	559.574	74	8.38709
AAK86274.1	2202	2054.83	751	23.1793
AAK86275.2	1740	1695.72	151	5.64753
AAK86276.1	369	439.667	869	125.352
AAK86277.1	465	425.122	87	12.979
AAL41479.1	213	156.795	13	5.25832
AAK86278.2	1161	1109.29	239	13.6644
AAK86279.2	642	559.625	146	16.546
AAL41482.1	318	259.458	253	61.8431
AAK86280.2	324	264.345	26	6.23791
AAL41484.1	459	394.179	2210	355.579
AAL41485.1	360	333.891	10421	1979.44
AAL41486.1	147	81.0822	9	7.0397
AAK86281.1	414	420.628	819	123.487
AAL41488.1	279	373.259	289	49.1049
AAL41489.1	261	246.116	51	13.1422
AAK86283.2	240	204.81	1424	440.956
AAK86284.2	558	508.215	576	71.8806
AAK86285.2	915	870.054	121	8.82015
AAK86286.2	546	456.335	479	66.5716
AAK86287.2	705	647.08	271	26.5612
AAK86288.1	726	633.725	3480	348.269
AAK86289.1	324	244.281	4158	1079.52
AAK86291.2	1548	1594.7	272	10.8175
AAK86292.2	762	690.388	2051	188.412
AAK86293.2	1203	1156.69	825	45.2349
AAK86294.2	1296	1195.63	685	36.3353
AAK86295.1	753	639.474	1329	131.807
AAK86296.1	651	571.048	355	39.4269
AAK86297.2	651	590.692	1689	181.345
AAK86298.2	354	316.841	343	68.6577
AAK86299.2	1092	968.397	371	24.2973
AAK86300.1	498	427.21	201	29.8395
AAK86301.2	267	267.973	325	76.9183
AAK86302.2	837	714.762	253	22.4489
AAK86303.2	612	548.107	480	55.5409
AAK86304.2	642	594.839	60	6.39718
AAK86305.2	462	380.274	757	126.252
AAK86306.2	504	423.122	74	11.0918
AAK86307.2	2379	2316.8	381	10.4297
AAK86308.1	729	647.87	368	36.0244
AAK86309.2	438	381.247	327	54.3973
AAK86310.2	792	730.06	175	15.2026
AAK86311.2	927	821.199	115	8.8815
AAK86312.2	3747	3608.14	6594.53	115.914
AAK86313.1	282	212.258	2205.47	658.985
AAK86314.2	1797	1753.03	5248	189.864
AAK86315.1	1209	1056.04	1564	93.928
AAK86316.1	2217	2093.06	2256	68.3588
AAK86317.2	432	351.75	661	119.18
AAK86318.1	207	157.851	76	30.5354
AAK86320.2	588	543.283	281	32.8033
AAK86321.1	345	286.58	824	182.355
AAK86322.1	282	224.361	262	74.0613
AAK86323.2	486	488.797	580	75.2551
AAK86324.2	1644	1634.5	1282	49.744
AAK86325.1	336	291.968	293	63.6456
AAK86326.1	2919	2887.81	2137	46.9323
AAK86327.2	378	368.703	322	55.388
AAK86328.2	1707	1565.89	2938	118.995
AAK86329.1	300	252.631	2767	694.638
AAK86330.1	366	254.654	1500	373.575
AAK86331.2	2214	1923.66	6130	202.101
AAK86332.1	909	778.311	798	65.0259
AAK86333.1	1056	919.017	1619	111.728
AAK86334.1	390	361.076	2308	405.391
AAK86335.1	546	478.704	2752	364.601
AAK86336.1	384	334.983	470	88.9841
AAK86337.1	1701	1623.4	10691	417.667
AAK86339.2	681	610.479	5048	524.428
AAK86340.1	756	687.457	4951	456.756
AAK86341.2	1848	1825.07	10185	353.93
AAK86342.1	3510	3509.51	1285	23.2217
AAK86343.1	429	376.337	8461	1425.87
AAK86344.2	1167	1077.64	1710	100.638
AAK86345.1	1032	899.099	1544	108.912
AAK86346.2	753	701.305	274	24.7788
AAL41550.1	411	370.182	381	65.2749
AAK86347.1	624	589.711	1255	134.971
AAK86348.2	300	245.347	711	183.791
AAK86349.2	489	435.43	479	69.7677
AAK86350.1	474	373.096	181	30.7677
AAK86351.1	1299	1146.83	752	41.587
AAK86352.2	441	385.925	471	77.4025
AAK86353.1	1293	1239.26	1165	59.6211
AAK86354.1	267	175.382	545	197.083
AAK86355.1	942	825.493	7817	600.57
AAK86356.2	963	946.988	29936	2004.87
AAL41561.1	258	185.157	6196	2122.31
AAK86357.1	921	893.588	74908	5316.52
AAK86358.1	738	604.766	572	59.9854
AAK86359.1	501	449.027	708	99.9996
AAK86360.1	720	708.964	4080	364.983
AAK86361.1	537	478.965	2161	286.146
AAK86362.1	1122	1022.69	2866	177.734
AAK86363.2	489	408.465	1241	192.688
AAK86364.1	789	810.045	10139	793.821
AAK86365.1	339	253.198	1826	457.38
AAK86366.1	420	333.455	774	147.211
AAK86367.2	393	341.081	4996	928.971
AAK86368.2	405	393.147	1105	178.256
AAK86369.1	1422	1183.21	1874	100.449
AAK86370.1	735	608.177	1076	112.207
AAK86371.2	636	572.493	1485	164.51
AAK86372.1	873	772.964	4783	392.444
AAK86373.2	960	831.03	4374	333.81
AAK86374.2	540	391.207	7489	1214.1
AAK86375.1	1044	910.158	2609	181.8
AAK86376.1	1083	1126.3	2856	160.821
AAK86377.1	438	351.826	2231	402.169
AAL41583.1	213	152.355	201	83.6715
AAK86378.2	1293	1256.65	4646	234.478
AAK86379.1	657	518.357	1573	192.458
AAK86380.1	1302	1221.6	1945	100.978
AAK86381.1	1281	1182.95	3523	188.879
AAK86382.1	1350	1234.72	10661	547.602
AAK86383.2	444	346.81	542	99.1161
AAK86384.1	672	647.001	2364	231.729
AAK86385.1	1278	1392.86	22938	1044.45
AAK86386.1	1479	1376.98	8777	404.254
AAK86387.1	1104	1044.37	8517	517.214
AAK86388.1	345	286.675	4148	917.668
AAK86389.1	450	368.925	9149	1572.79
AAK86390.1	474	541.932	10449	1222.83
AAK86391.1	267	193.154	83	27.2528
AAK86392.2	2088	1805.09	1055	37.0672
AAK86393.2	723	676.226	701	65.745
AAK86394.2	420	486.567	175	22.8104
AAK86395.2	528	441.608	6021	864.706
AAK86396.2	369	305.121	3239	673.249
AAK86397.1	534	431.464	2582	379.532
AAK86398.1	675	765.003	1327	110.013
AAK86399.1	1764	1682.48	3687	138.982
AAK86400.2	900	830.753	512	39.0872
AAK86401.2	1026	988.33	3107	199.377
AAK86402.1	1362	1303.08	40671	1979.48
AAK86403.2	921	821.722	3656	282.175
AAK86404.1	1161	1112.84	3166	180.432
AAK86405.2	1656	1745.64	10704	388.892
AAK86406.1	1089	928.322	7083.71	483.949
AAK86407.1	420	346.377	1438	263.298
AAK86408.2	1362	1301.21	923	44.9876
AAK86409.1	1821	1682.71	3243	122.229
AAK86410.2	699	603.155	9963	1047.61
AAK86411.2	1476	1364.74	18281	849.547
AAK86412.1	1287	1132.05	1653	92.607
AAK86413.1	1440	1308.04	4316	209.266
AAK86414.2	1185	1113.79	175	9.96491
AAK86415.2	348	313.266	366	74.0978
AAK86416.1	873	841.047	253	19.0782
AAK86417.2	258	216.02	297	87.1964
AAK86418.2	1290	1185.44	206	11.0211
AAK86419.1	1416	1447.5	182	7.97425
AAK86420.1	1098	1082.68	34002	1991.79
AAK86421.1	1158	1034.11	1482	90.8908
AAK86422.2	909	845.256	1643	123.278
AAK86423.1	813	727.541	510	44.458
AAK86424.2	1581	1520.26	234	9.76194
AAK86425.1	3828	3530.42	10911	196.009
AAK86427.1	1701	1520.9	958	39.9487
AAK86428.2	741	671.757	782	73.8297
AAK86429.2	1398	1269.34	291	14.5396
AAK86430.2	984	874.695	1057	76.64
AAL41639.2	159	119.431	248	131.695
AAK86431.2	1374	1235.85	1534	78.722
AAK86432.1	420	405.363	118	18.4618
AAK86433.1	1029	990.14	7048	451.446
AAK86434.2	876	757.222	501	41.9615
AAK86435.1	1356	1359.97	97	4.52355
AAK86436.1	678	621.848	63	6.4253
AAK86437.2	270	194.506	6	1.95639
AAK86438.1	570	511.429	285	35.3424
AAK86439.1	900	855.782	510	37.7958
AAK86440.2	1845	1608.99	8650	340.957
AAK86441.2	1017	932.014	6835	465.107
AAK86442.1	297	234.613	74	20.004
AAK86443.1	711	606.706	95	9.93075
AAK86444.2	783	684.579	585	54.1962
AAK86445.1	195	106.34	275	164.011
AAK86446.2	933	1013.47	1958	122.529
AAK86447.2	318	280.028	1308	296.24
AAK86448.1	552	474.887	2595	346.564
AAK86449.1	1278	1204.85	1678	88.3278
AAK86450.2	1938	1829.77	2622	90.8809
AAK86451.1	2154	2067.38	3163	97.032
AAK86452.2	495	438.934	80	11.5592
AAK86453.2	1824	1715.21	2272	84.0094
AAK86454.2	510	436.158	1166	169.548
AAK86455.2	1272	1124.27	747	42.1392
AAK86456.2	2325	2088	2532	76.9077
AAK86457.1	1257	1152.53	1605	88.32
AAK86458.2	801	701.278	1084	98.0338
AAK86459.1	954	1002.06	822	52.0253
AAK86460.1	567	484.716	2664	348.565
AAK86461.1	2439	2278.39	8935	248.715
AAK86462.1	951	878.154	642	46.3662
AAK86463.2	294	244.591	125	32.412
AAK86464.1	1374	1307.54	863	41.8594
AAK86465.2	720	643.116	418	41.2215
AAK86466.2	1506	1449.96	214	9.36043
AAK86467.1	480	411.491	1063	163.836
AAK86468.1	747	667.594	2620	248.901
AAK86469.2	1338	1276.94	15518	770.731
AAK86470.1	774	670.991	427	40.3597
