target_id	length	eff_length	est_counts	tpm
AAK85891.1	1236	1184.94	1053	67.1018
AAK85892.2	1128	998.624	325	24.5744
AAK85893.2	762	678.489	662	73.6745
AAK85894.1	477	456.202	432	71.5037
AAK85895.1	690	686.175	628	69.1077
AAK85896.1	1005	907.934	983	81.7526
AAK85898.2	540	464.33	1275	207.341
AAK85899.1	993	829.647	1512	137.613
AAK85901.1	945	895.754	130	10.9586
AAK85902.2	1017	891.207	301	25.5029
AAK85903.1	2142	1903.07	9101	361.108
AAK85904.1	270	221.925	6316	2149.01
AAK85905.1	948	829.843	591	53.7767
AAK85906.1	417	299.645	368	92.7349
AAK85907.1	2742	2493.92	6336	191.838
AAK85908.1	702	649.013	1491	173.471
AAK85909.1	1617	1423.15	6981	370.398
AAK85910.1	597	533.308	3210	454.495
AAK85911.2	1512	1468.97	779	40.0431
AAK85912.1	1266	1224.87	902	55.6054
AAK85913.1	606	546.398	584	80.706
AAK85914.2	615	544.759	202	27.9994
AAK85915.1	324	270.617	698	194.761
AAK85916.1	1875	1697.42	953	42.3942
AAK85917.2	405	388.322	690	134.171
AAK85918.1	963	967.249	830	64.7951
AAK85919.1	864	757.096	372	37.1017
AAK85920.1	756	638.129	378	44.7287
AAK85921.1	579	506.545	7504	1118.6
AAK85922.2	726	669.202	161	18.1665
AAK85923.1	2295	2210.99	1580	53.96
AAK85924.1	459	366.448	122	25.1391
AAL41130.1	195	142.98	340	179.559
AAK85925.2	210	166.918	1894	856.797
AAK85926.2	162	107.072	372	262.342
AAK85928.2	1392	1264.71	3456	206.34
AAK85929.2	447	368.642	304	62.269
AAK85930.1	411	376.243	789	158.347
AAK85931.2	2997	2985.84	3972	100.449
AAK85932.1	720	668.348	105	11.8628
AAK85933.2	186	122.962	319	195.894
AAK85934.2	1869	1905.28	1319	52.2744
AAK85935.2	1347	1340.77	406	22.8651
AAL41140.1	204	146.858	72	37.02
AAK85936.2	411	386.676	618	120.682
AAK85937.1	462	400.309	93	17.5424
AAK85938.1	1506	1441.58	361	18.9091
AAK85939.2	213	170.654	143	63.2734
AAK85940.1	552	462.863	122	19.9026
AAK85941.1	1134	1021.96	2644	195.358
AAK85942.1	1902	1723.04	13409	587.63
AAK85944.2	318	262.304	832	239.509
AAK85945.2	651	622.154	2272	275.748
AAK85947.2	993	904.864	12235	1020.99
AAK85948.2	1506	1352.89	4431	247.31
AAK85949.1	1104	1079.76	1123	78.5332
AAK85950.1	972	941.643	745	59.741
AAK85951.2	405	335.752	723	162.6
AAK85952.1	801	707.876	1034	110.297
AAK85953.2	774	687.344	1185	130.181
AAK85954.1	1317	1205.18	369	23.1194
AAK85955.2	537	440.586	326	55.8714
AAK85956.1	630	533.437	648	91.7264
AAK85957.1	978	874.879	1342	115.826
AAK85958.1	1221	1099.71	745	51.1543
AAK85959.2	831	778.204	162	15.719
AAK85960.2	393	357.913	786	165.824
AAK85961.1	627	594.985	2582	327.682
AAK85962.1	2004	1983.91	5349	203.589
AAK85963.2	999	923.816	3515	287.304
AAK85964.1	1323	1218.58	1623	100.57
AAL41168.1	222	147.927	498	254.206
AAK85965.2	5349	5231	1727	24.9293
AAK85966.1	1770	1767.52	694	29.648
AAK85967.2	507	559.846	322	43.43
AAK85968.2	597	471.417	558	89.3781
AAK85969.2	807	693.823	602	65.5164
AAK85970.2	1224	1054.21	2117	151.633
AAK85972.2	516	469.138	3296	530.504
AAK85973.2	258	230.983	67	21.9026
AAK85974.2	420	353.161	3184	680.772
AAK85975.2	639	554.351	214	29.1495
AAK85976.1	519	509.436	637	94.4174
AAK85977.2	711	691.146	188	20.5395
AAK85978.1	1002	875.8	542	46.7301
AAK85979.1	774	712.311	79	8.37451
AAK85980.2	786	717.678	504	53.0278
AAK85981.1	738	669.875	62	6.98876
AAK85982.1	1023	949.201	3979	316.532
AAK85983.1	504	411.319	2353	431.962
AAK85984.1	924	790.274	9987	954.244
AAK85985.2	990	929.936	2334	189.518
AAL41189.1	246	187.334	142	57.2366
AAL41190.1	255	191.149	7	2.76521
AAK85986.1	1041	994.121	268	20.3563
AAK85987.2	552	488.011	251	38.8371
AAK85988.1	1137	986.289	669	51.2182
AAK85989.2	690	586.034	336	43.2931
AAK85991.1	1350	1243.34	45	2.73291
AAK85992.2	987	869.491	26	2.25793
AAK85993.1	906	878.235	31	2.66534
AAK85994.2	861	771.953	14	1.36943
AAK85995.1	618	552.169	24	3.28202
AAK85996.2	708	630.392	34	4.07259
AAK85997.2	777	669.651	110	12.4036
AAK85998.1	903	828.763	56	5.10223
AAK85999.1	1110	1004.06	112	8.42285
AAK86000.1	612	486.008	48	7.45761
AAK86001.1	462	359.016	41	8.62327
AAK86002.1	738	686.223	140	15.4051
AAK86003.2	828	750.923	371	37.3062
AAK86004.2	1023	898.764	1128	94.7689
AAK86005.1	384	336.269	512	114.97
AAK86006.1	1056	1082.09	1962	136.91
AAK86007.1	1845	1708.25	2525	111.612
AAK86008.1	1095	933.588	555	44.889
AAK86009.2	1146	1088.71	434	30.101
AAK86010.2	1641	1630.96	896.098	41.4873
AAK86012.1	1359	1286.9	837	49.1116
AAK86013.1	1329	1174.13	1621	104.248
AAK86014.1	492	439.241	1956	336.255
AAK86015.2	741	702.073	932	100.239
AAK86016.1	939	829.13	1828	166.478
AAK86017.2	1146	1021.4	3337	246.696
AAK86018.1	912	858.956	30150	2650.44
AAK86019.2	1047	994.714	141	10.7034
AAK86020.1	471	404.939	2441	455.177
AAK86021.2	1065	998.922	2430	183.686
AAK86022.2	918	936.996	346	27.8831
AAK86023.1	1104	1091.93	1307	90.3824
AAK86024.1	1557	1405.65	3819	205.151
AAL41229.1	318	262.09	50	14.4053
AAK86025.1	882	806.632	189	17.6925
AAK86026.2	837	833.25	286	25.9175
AAK86027.1	1107	993.534	356	27.0564
AAK86028.2	345	289.313	447	116.665
AAK86029.1	852	768.991	2140	210.133
AAK86030.2	360	331.409	79	17.9997
AAK86031.2	1305	1334.19	4166	235.777
AAK86032.1	1395	1324.99	2694	153.527
AAK86033.2	825	887.708	1041	88.5488
AAK86034.1	987	931.179	1345	109.067
AAK86035.1	1005	974.192	1692	131.147
AAK86036.2	1476	1333.92	1765	99.9121
AAK86037.2	1284	1226.67	3070	188.978
AAK86038.2	582	516.434	1047	153.085
AAK86039.1	1584	1492.8	4253	215.127
AAK86040.1	807	675.18	2785	311.464
AAK86041.1	513	485.514	1763	274.191
AAK86042.2	192	119.65	2517	1588.44
AAL41248.1	255	178.841	45	18.9998
AAK86043.2	384	305.089	667	165.083
AAK86045.1	306	245.807	395	121.34
AAK86046.2	450	358.259	286	60.2796
AAL41252.2	159	95.6767	33	26.0441
AAK86047.2	675	604.369	329	41.1051
AAK86048.1	189	117.02	2269	1464.12
AAK86049.2	1098	1064.32	937	66.4769
AAK86050.1	876	892.202	109	9.22498
AAK86051.2	1374	1367.81	193	10.6545
AAK86052.1	318	231.325	1259	410.966
AAK86053.1	459	366.145	127	26.1911
AAK86054.1	894	827.639	36	3.28446
AAK86055.2	897	829.189	297	27.0461
AAK86056.1	408	366.887	168	34.5764
AAK86057.1	1827	1620.6	1319	61.457
AAK86058.1	870	802.009	343	32.2937
AAK86059.2	612	545.364	394	54.5522
AAK86060.1	402	339.515	287	63.8301
AAK86061.2	582	479.837	460	72.3879
AAK86062.1	519	480.982	1068	167.666
AAK86063.2	1074	982.349	123	9.45456
AAK86064.1	1098	1035.86	77	5.61295
AAK86065.1	1104	1126.03	2534	169.926
AAK86066.2	408	415.117	933	169.712
AAK86067.1	984	888.81	91	7.73098
AAK86068.2	516	450.197	1729	289.998
AAK86069.2	789	682.781	168	18.5793
AAK86070.1	423	346.064	11355	2477.61
AAK86071.1	204	136.74	2313	1277.27
AAK86072.1	405	362.716	476	99.0929
AAK86073.2	879	831.822	594	53.921
AAK86074.2	1050	954.372	704	55.7003
AAK86075.1	2424	2193.59	2434	83.7851
AAK86076.2	1002	932.165	207	16.7679
AAK86077.1	891	785.027	246	23.6621
AAK86078.1	444	391.958	2618	504.351
AAK86079.2	951	823.111	3050	279.797
AAK86080.1	984	954.554	85	6.72389
AAK86081.2	561	494.186	171	26.1281
AAK86082.2	984	934.874	998	80.6083
AAK86083.1	354	303.256	243	60.5062
AAK86084.1	243	179.255	239	100.677
AAK86085.2	1599	1426.23	1025	54.2669
AAK86086.2	1203	1203.7	262	16.4356
AAK86087.1	708	671.665	200	22.4843
AAK86088.2	486	454.671	93	15.445
AAK86089.1	864	819.282	327	30.1381
AAK86090.1	1239	1160.58	3375	219.584
AAK86091.1	477	415.953	108	19.6057
AAK86092.1	348	306.122	440	108.533
AAL41299.2	396	384.81	4585	899.695
AAK86093.1	888	877.411	1066	91.7395
AAK86094.1	579	569.907	179	23.7165
AAK86095.1	489	468.768	146	23.5178
AAK86096.1	1578	1520.32	2345	116.469
AAK86097.1	639	547.754	279	38.461
AAK86098.1	450	410.983	949	174.359
AAK86099.1	453	400.34	842	158.813
AAK86100.1	1095	950.971	352	27.9497
AAK86101.1	1122	1066.91	1047	74.1003
AAK86102.1	1542	1600.23	782	36.9001
AAK86103.2	1278	1273.63	17676	1047.96
AAK86104.1	1290	1215.75	454	28.1978
AAK86105.1	369	317.865	199	47.273
AAK86106.1	873	801.069	329	31.0119
AAK86107.1	981	951.349	118	9.36578
AAK86108.1	693	638.652	560	66.2104
AAK86109.1	807	670.547	332	37.3862
AAL41317.1	231	199.016	6507	2468.85
AAK86111.2	981	865.997	1266	110.387
AAK86112.1	288	233.349	683	221.013
AAK86113.2	708	640.917	656	77.2866
AAK86114.1	597	533.206	701	99.2716
AAK86115.1	594	516.808	3385	494.574
AAK86116.2	1119	974.39	5894	456.751
AAK86117.2	942	884.016	526	44.9291
AAK86118.1	369	272.774	80	22.1457
AAK86119.1	561	484.706	80	12.4627
AAK86120.1	1299	1263.17	33	1.97268
AAK86122.1	882	776.017	328	31.9157
AAK86123.2	843	745.067	95	9.62787
AAK86124.1	1101	1035.66	53	3.86422
AAK86125.1	513	464.285	797	129.621
AAK86126.2	960	830.216	1242	112.962
AAK86127.2	1533	1447.52	427	22.2744
AAK86128.1	969	830.238	5798	527.324
AAK86129.2	618	580.461	240	31.2206
AAK86130.1	471	397.23	966	183.627
AAK86131.1	1584	1321.6	445	25.425
AAK86132.2	1206	1103.9	1396	95.4899
AAK86133.1	375	325.656	854	198.016
AAK86134.2	915	868.8	353	30.6801
AAK86135.1	1575	1437.43	2343	123.08
AAK86136.2	777	706.714	1426	152.362
AAK86137.2	897	806.659	744	69.6442
AAK86138.2	762	654.145	2145	247.603
AAK86139.1	267	212.015	1659	590.855
AAK86141.2	1563	1457.66	3027	156.804
AAK86142.2	1200	1186.04	291	18.5266
AAK86143.2	645	534.151	419	59.2314
AAK86144.2	717	637.345	698	82.6957
AAK86145.1	1092	1020.75	2083	154.089
AAK86146.1	636	513.77	1480	217.518
AAK86147.1	462	420.27	1431	257.107
AAK86148.2	573	534.263	11048	1561.46
AAK86149.1	1545	1418.45	344	18.3125
AAK86150.1	810	688.972	623	68.2792
AAK86151.2	564	560.122	4319	582.241
AAK86152.1	708	608.341	2650	328.928
AAK86153.1	954	803.749	1336	125.513
AAK86154.1	303	196.98	911	349.219
AAK86155.2	357	269.852	636	177.965
AAK86156.1	930	851.683	456	40.4286
AAK86157.2	861	790.908	626	59.7655
AAK86158.1	489	436.065	249	43.1172
AAK86160.2	2241	2107.61	1743	62.4468
AAK86161.2	882	813.807	1130	104.848
AAK86162.2	2652	2409.62	1763	55.2466
AAK86163.2	2829	2605	2282	66.147
AAK86164.2	1590	1565.27	416	20.0681
AAK86165.1	405	322.096	71	16.6447
AAK86166.2	1065	909.715	687	57.0235
AAK86167.1	492	431.479	1062	185.852
AAK86168.1	564	468.128	1382	222.918
AAK86169.1	669	603.285	774	96.877
AAK86170.1	495	421.249	304	54.4925
AAK86171.1	429	388.969	771	149.672
AAK86172.1	795	766.114	124	12.2217
AAK86173.2	1368	1361.53	1679	93.1164
AAK86174.2	1056	950.22	7009	556.973
AAK86175.2	507	413.591	5010	914.68
AAK86176.2	1143	961.922	4596	360.78
AAK86177.1	1590	1578.51	766	36.6424
AAK86178.2	420	374.775	1481	298.391
AAK86179.1	1263	1158.36	3735	243.473
AAK86180.1	699	595.361	213	27.0148
AAK86181.1	900	819.679	1554	143.156
AAK86182.1	1233	1147.49	2156	141.874
AAK86183.1	513	407.289	267	49.5007
AAK86184.1	936	899.837	370	31.0485
AAK86185.1	801	702.974	76	8.1635
AAK86186.1	597	578.19	162	21.1566
AAK86187.1	1197	1068.96	822	58.0645
AAK86188.2	855	697.053	1091	118.185
AAK86189.1	921	838.364	737	66.38
AAK86190.2	2328	2302.03	2680	87.9076
AAK86191.2	945	820.071	1108	102.021
AAK86192.1	426	360.868	476	99.6003
AAK86193.1	258	196.589	1693	650.278
AAK86194.2	597	472.619	722	115.353
AAK86195.2	714	651.882	878	101.702
AAK86196.1	918	843.971	221	19.7727
AAK86197.1	885	747	2129	215.208
AAL41403.1	141	82.3848	8	7.33238
AAK86198.1	378	310.192	406	98.832
AAK86199.1	654	585.795	685	88.2972
AAK86200.2	1800	1702.3	2686	119.144
AAK86201.2	384	288.909	416	108.726
ABW89718.1	138	88.4261	384	327.909
AAL41408.1	273	200.833	668	251.156
AAK86202.2	2049	1936.93	3047	118.785
AAK86203.1	1476	1393.34	655	35.4965
AAK86204.1	102	52	24	34.8506
AAK86205.2	813	715.167	218	23.0171
AAK86206.2	1032	930.845	7	0.567836
AAK86207.1	927	860.717	81	7.10603
AAK86208.1	822	732.364	14	1.44345
AAK86209.1	1293	1335.97	54	3.0521
AAK86210.2	801	686.591	7	0.769843
AAK86211.2	1497	1358.71	826	45.9044
AAK86212.2	1323	1200.88	2390	150.28
AAK86213.1	1038	891.178	203	17.2002
AAK86214.2	1038	996.447	249	18.8689
AAK86215.2	699	576.435	221	28.9497
AAK86216.2	927	848.343	1565	139.298
AAK86217.2	966	908.743	132	10.9682
AAK86218.1	729	683.213	69	7.62597
AAK86219.1	1626	1502.95	3119	156.701
AAK86220.1	1713	1678.51	1575	70.8533
AAK86221.2	1050	990.671	1562	119.057
AAK86222.2	1017	982.49	1939	149.022
AAK86223.1	1677	1599.78	97	4.5784
AAK86224.2	2190	2133.91	106	3.75087
AAK86225.2	864	783.587	410	39.5092
AAK86226.2	408	350.726	4294	924.478
AAK86227.2	243	184.684	2961	1210.63
AAK86229.2	159	101.286	711	530.055
AAK86230.2	963	849.04	770	68.4802
AAK86231.2	1200	1105.66	2436	166.364
AAK86232.1	882	776.932	3852	374.374
AAK86233.1	1302	1270.01	1064	63.2612
AAK86234.1	1035	997.159	917	69.4396
AAK86235.2	1485	1361.14	100	5.54751
AAK86236.1	1323	1168.82	160	10.3366
AAK86237.1	816	714.145	485	51.2811
AAK86238.1	726	615.223	307	37.6797
AAK86239.1	684	590.09	214	27.3841
AAL41446.1	582	523.751	3857	556.067
AAK86240.1	249	223.758	23	7.7616
AAK86241.1	1200	1147.44	2698	177.547
AAK86242.1	918	787.214	1712	164.215
AAK86243.2	990	1004.66	598	44.9454
AAK86244.2	393	324.614	1895	440.803
AAK86245.1	1185	1060.01	1449	103.219
AAK86246.1	1113	1038.09	1901	138.277
AAK86247.1	2157	2459.4	7221	221.703
AAK86248.1	681	671.433	2872	322.986
AAK86249.2	1029	986.749	2286	174.933
AAK86250.1	906	852.582	154	13.6391
AAK86254.1	234	171.344	15	6.61037
AAK86255.2	423	315.335	68	16.2832
AAK86257.1	696	800.319	2257	212.947
AAK86258.1	300	218.349	25	8.64551
AAK86260.1	498	384.324	17	3.34005
AAK86261.2	1146	987.209	22	1.68273
AAK86262.1	552	428.573	11	1.93807
AAK86263.2	582	513.364	48	7.06021
AAK86264.1	294	247.228	6	1.83255
AAK86265.2	1221	1098.12	85	5.84483
AAK86266.2	567	455.661	52	8.61714
AAK86267.1	570	476.805	88	13.9362
AAK86268.2	813	683.801	255	28.1587
AAL41471.1	606	508.925	296	43.9178
AAK86271.1	747	649.019	131	15.2411
AAK86272.1	552	513.787	143	21.0162
AAK86273.1	666	566.041	105	14.0069
AAK86274.1	2202	2078.94	922	33.4881
AAK86275.2	1740	1688.62	216	9.65882
AAK86276.1	369	427.646	851	150.261
AAK86277.1	465	425.853	93	16.4902
AAL41479.1	213	154.884	15	7.31285
AAK86278.2	1161	1104.93	278	18.9981
AAK86279.2	642	564.593	209	27.952
AAL41482.1	318	262.949	302	86.7237
AAK86280.2	324	264.249	23	6.5723
AAL41484.1	459	398.491	1693	320.805
AAL41485.1	360	326.804	6261	1446.63
AAL41486.1	147	79.8647	14	13.2366
AAK86281.1	414	403.993	374	69.9037
AAL41488.1	279	353.968	228	48.6377
AAL41489.1	261	226.289	90	30.0318
AAK86283.2	240	195.492	589	227.504
AAK86284.2	558	511.56	1120	165.319
AAK86285.2	915	850.537	120	10.6534
AAK86286.2	546	461.403	415	67.9156
AAK86287.2	705	641.702	323	38.0076
AAK86288.1	726	645.777	1438	168.143
AAK86289.1	324	247.626	1804	550.102
AAK86291.2	1548	1603.48	110	5.18003
AAK86292.2	762	698.38	1169	126.394
AAK86293.2	1203	1146.27	493	32.476
AAK86294.2	1296	1216.89	497	30.8396
AAK86295.1	753	650.496	968	112.365
AAK86296.1	651	570.648	181	23.9504
AAK86297.2	651	595.165	1089	138.163
AAK86298.2	354	319.641	224	52.9161
AAK86299.2	1092	970.837	298	23.1778
AAK86300.1	498	428.512	229	40.3529
AAK86301.2	267	249.221	317	96.0454
AAK86302.2	837	715.476	128	13.5088
AAK86303.2	612	543.676	277	38.4717
AAK86304.2	642	596.184	43	5.44616
AAK86305.2	462	374.84	663	133.558
AAK86306.2	504	430.056	69	12.1151
AAK86307.2	2379	2278.44	446	14.7808
AAK86308.1	729	643.794	264	30.9641
AAK86309.2	438	379.874	71	14.1131
AAK86310.2	792	721.209	135	14.1343
AAK86311.2	927	832.03	95	8.62158
AAK86312.2	3747	3598.29	6224.99	130.631
AAK86313.1	282	207.638	3290.01	1196.45
AAK86314.2	1797	1757.72	1970	84.6288
AAK86315.1	1209	1048.67	716	51.5557
AAK86316.1	2217	2070.18	1153	42.0555
AAK86317.2	432	356.399	1360	288.14
AAK86318.1	207	161.612	147	68.6823
AAK86320.2	588	541.384	164	22.8739
AAK86321.1	345	283.628	570	151.75
AAK86322.1	282	224.902	225	75.5424
AAK86323.2	486	454.033	441	73.3421
AAK86324.2	1644	1624.31	984	45.7434
AAK86325.1	336	285.813	195	51.5175
AAK86326.1	2919	2880.3	1631	42.7581
AAK86327.2	378	367.341	317	65.1616
AAK86328.2	1707	1579.02	2724	130.263
AAK86329.1	300	254.255	2352	698.505
AAK86330.1	366	257.599	1264	370.515
AAK86331.2	2214	1927.26	4159	162.949
AAK86332.1	909	774.101	601	58.6245
AAK86333.1	1056	923.265	1189	97.2428
AAK86334.1	390	357.507	1525	322.097
AAK86335.1	546	479.175	1992	313.905
AAK86336.1	384	332.431	327	74.2759
AAK86337.1	1701	1634.53	4752	219.526
AAK86339.2	681	603.631	4730	591.687
AAK86340.1	756	680.723	4540	503.602
AAK86341.2	1848	1802.47	6880	288.219
AAK86342.1	3510	3439.43	818	17.9585
AAK86343.1	429	360.213	6388	1339.09
AAK86344.2	1167	1070.01	1322	93.2921
AAK86345.1	1032	899.404	1418	119.048
AAK86346.2	753	708.05	185	19.7292
AAL41550.1	411	378.867	298	59.3925
AAK86347.1	624	586.742	1067	137.315
AAK86348.2	300	240.167	1168	367.225
AAK86349.2	489	433.7	463	80.611
AAK86350.1	474	372.146	168	34.0877
AAK86351.1	1299	1144.59	602	39.7144
AAK86352.2	441	390.112	428	82.8431
AAK86353.1	1293	1235.86	902	55.1111
AAK86354.1	267	182.241	488	202.198
AAK86355.1	942	820.501	5913	544.166
AAK86356.2	963	944.593	17959	1435.62
AAL41561.1	258	184.268	4807	1969.82
AAK86357.1	921	897.551	48255	4059.62
AAK86358.1	738	611.312	371	45.8262
AAK86359.1	501	445.221	443	75.1329
AAK86360.1	720	713.379	2388	252.765
AAK86361.1	537	489.589	1188	183.226
AAK86362.1	1122	1026.31	1583	116.467
AAK86363.2	489	410.711	694	127.593
AAK86364.1	789	795.646	5292	502.23
AAK86365.1	339	253.97	974	289.587
AAK86366.1	420	333.723	356	80.5502
AAK86367.2	393	345.297	2122	464.039
AAK86368.2	405	390.408	611	118.175
AAK86369.1	1422	1185.61	1053	67.0638
AAK86370.1	735	614.141	566	69.5906
AAK86371.2	636	576.578	648	84.8632
AAK86372.1	873	755.962	2278	227.539
AAK86373.2	960	825.733	1957	178.959
AAK86374.2	540	394.769	4290	820.572
AAK86375.1	1044	912.919	1403	116.045
AAK86376.1	1083	1099.07	1340	92.0621
AAK86377.1	438	334.393	1109	250.424
AAL41583.1	213	155.237	111	53.9919
AAK86378.2	1293	1258.59	3008	180.466
AAK86379.1	657	521.497	823	119.165
AAK86380.1	1302	1241.29	941	57.2426
AAK86381.1	1281	1170.79	1603	103.385
AAK86382.1	1350	1248.43	4437	268.367
AAK86383.2	444	342.778	295	64.9848
AAK86384.1	672	635.667	1696	201.464
AAK86385.1	1278	1373.96	11368	624.761
AAK86386.1	1479	1379.9	4734	259.049
AAK86387.1	1104	1046.53	4300	310.254
AAK86388.1	345	291.228	2207	572.23
AAK86389.1	450	367.005	4310	886.762
AAK86390.1	474	526.399	5654	811.041
AAK86391.1	267	191.76	56	22.0512
AAK86392.2	2088	1827.82	522	21.5645
AAK86393.2	723	666.701	406	45.983
AAK86394.2	420	469.784	129	20.7345
AAK86395.2	528	445.453	2740	464.463
AAK86396.2	369	298.239	1441	364.839
AAK86397.1	534	436.319	1175	203.346
AAK86398.1	675	753.12	987	98.959
AAK86399.1	1764	1702	3124	138.597
AAK86400.2	900	838.705	279	25.1187
AAK86401.2	1026	982.22	2270	174.51
AAK86402.1	1362	1323.24	35531	2027.55
AAK86403.2	921	826.229	3837	350.666
AAK86404.1	1161	1110.96	3055	207.642
AAK86405.2	1656	1729.94	9241	403.357
AAK86406.1	1089	932.312	6696.71	542.378
AAK86407.1	420	347.481	961	208.831
AAK86408.2	1362	1292.81	744	43.4551
AAK86409.1	1821	1685.78	688	30.8169
AAK86410.2	699	603.47	5326	666.419
AAK86411.2	1476	1377.69	8688	476.181
AAK86412.1	1287	1129.21	1676	112.074
AAK86413.1	1440	1290.07	5072	296.872
AAK86414.2	1185	1109.94	85	5.78256
AAK86415.2	348	306.329	379	93.4229
AAK86416.1	873	830.035	194	17.6485
AAK86417.2	258	213.418	249	88.0989
AAK86418.2	1290	1184.27	168	10.7118
AAK86419.1	1416	1430.75	189	9.97472
AAK86420.1	1098	1070.34	22659	1598.54
AAK86421.1	1158	1033.55	1216	88.8393
AAK86422.2	909	850.688	1073	95.2427
AAK86423.1	813	736.201	406	41.642
AAK86424.2	1581	1508.08	174	8.71217
AAK86425.1	3828	3553.54	9166	194.77
AAK86427.1	1701	1524.77	1352	66.9539
AAK86428.2	741	673.436	757	84.8793
AAK86429.2	1398	1282.76	252	14.834
AAK86430.2	984	883.442	1937	165.559
AAL41639.2	159	119.503	169	106.785
AAK86431.2	1374	1249.6	742	44.8368
AAK86432.1	420	407.517	100	18.5292
AAK86433.1	1029	982.593	1273	97.8266
AAK86434.2	876	765.227	252	24.8664
AAK86435.1	1356	1315.31	79	4.53524
AAK86436.1	678	619.182	42	5.12192
AAK86437.2	270	194.923	2	0.774763
AAK86438.1	570	520.367	231	33.52
AAK86439.1	900	868.994	283	24.5908
AAK86440.2	1845	1611.79	6934	324.846
AAK86441.2	1017	940.371	5440	436.819
AAK86442.1	297	240.846	77	24.1409
AAK86443.1	711	602.144	70	8.77808
AAK86444.2	783	687.891	640	70.2527
AAK86445.1	195	106.16	359	255.349
AAK86446.2	933	983.165	1578	121.194
AAK86447.2	318	270.056	1118	312.601
AAK86448.1	552	470.91	2019	323.743
AAK86449.1	1278	1204.99	1365	85.5368
AAK86450.2	1938	1837.01	2129	87.5119
AAK86451.1	2154	2033.44	1715	63.6846
AAK86452.2	495	435.569	45	7.80114
AAK86453.2	1824	1716.85	1789	78.683
AAK86454.2	510	443.914	996	169.419
AAK86455.2	1272	1136.24	238	15.8165
AAK86456.2	2325	2104.6	2006	71.9719
AAK86457.1	1257	1150.5	646	42.3982
AAK86458.2	801	713.945	611	64.6217
AAK86459.1	954	1001.54	590	44.4822
AAK86460.1	567	483.989	3226	503.305
AAK86461.1	2439	2247.41	5832	195.947
AAK86462.1	951	873.662	472	40.7944
AAK86463.2	294	243.799	100	30.9721
AAK86464.1	1374	1313.76	758	43.5669
AAK86465.2	720	641.349	331	38.9705
AAK86466.2	1506	1432.91	174	9.16919
AAK86467.1	480	411.023	782	143.662
AAK86468.1	747	679.099	3926	436.535
AAK86469.2	1338	1272.04	27982	1661.04
AAK86470.1	774	658.134	283	32.4694
AAK86471.1	1275	1204.65	159	9.96637
AAK86472.2	900	824.198	62	5.68018
